"Date","Avant.Visites","Apres.Visites","Chaine","Heure","GRP","BudgetNet","Format","weekday","nthweek","month"
2014-05-02,159,158,"Teva","20",0.11,87.78,12,5,17,5
2014-05-02,116,154,"Teva","22",0.15,131.1,12,5,17,5
2014-05-03,30,46,"PuissanceTNT","7",0.11,65.61,20,6,17,5
2014-05-03,43,82,"PuissanceTNT","8",0.38,131.22,20,6,17,5
2014-05-03,71,142,"M6","11",0.22,204.12,20,6,17,5
2014-05-03,80,201,"PuissanceTNT","11",0.36,269.73,20,6,17,5
2014-05-03,69,94,"Teva","12",0.06,66.42,20,6,17,5
2014-05-03,44,104,"Teva","13",0.08,82.62,20,6,17,5
2014-05-03,69,87,"Teva","13",0.09,61.56,12,6,17,5
2014-05-03,76,267,"M6","14",1.27,779.76,12,6,17,5
2014-05-03,84,85,"Teva","14",0.13,58.14,12,6,17,5
2014-05-03,77,548,"M6","14",1.32,1137.24,20,6,17,5
2014-05-03,120,301,"PuissanceTNT","15",0.53,459.27,20,6,17,5
2014-05-03,107,547,"M6","15",1.43,800.28,12,6,17,5
2014-05-03,93,336,"PuissanceTNT","16",0.17,459.27,20,6,17,5
2014-05-03,99,139,"Teva","17",0.06,51.3,12,6,17,5
2014-05-03,95,141,"Teva","18",0.11,108.54,20,6,17,5
2014-05-03,100,413,"M6","19",4.15,882.36,12,6,17,5
2014-05-03,132,151,"Teva","19",0.08,95.76,12,6,17,5
2014-05-03,103,458,"PuissanceTNT","19",1.11,937.764,12,6,17,5
2014-05-03,95,119,"Teva","20",0.08,92.34,12,6,17,5
2014-05-03,90,822,"M6","21",5.57,3499.2,20,6,17,5
2014-05-04,17,12,"Teva","7",0.06,7.98,12,0,17,5
2014-05-04,24,39,"PuissanceTNT","8",0,65.61,20,0,17,5
2014-05-04,42,70,"Teva","9",0.15,61.56,12,0,17,5
2014-05-04,75,96,"Teva","9",0.26,150.66,20,0,17,5
2014-05-04,65,105,"Teva","10",0.26,150.66,20,0,17,5
2014-05-04,83,115,"Teva","11",0.17,126.36,20,0,17,5
2014-05-04,82,175,"PuissanceTNT","11",0.34,204.174,12,0,17,5
2014-05-04,66,198,"PuissanceTNT","14",0.42,184.68,12,0,17,5
2014-05-04,75,548,"M6","16",2.51,1128.6,12,0,17,5
2014-05-04,123,475,"M6","17",1.59,820.8,12,0,17,5
2014-05-04,108,408,"PuissanceTNT","18",0.5,1122.66,20,0,17,5
2014-05-04,107,440,"PuissanceTNT","19",0.47,995.22,12,0,17,5
2014-05-04,112,398,"PuissanceTNT","20",0.72,642.276,12,0,17,5
2014-05-04,175,166,"Teva","20",0.28,216.6,12,0,17,5
2014-05-04,103,307,"PuissanceTNT","20",0.79,790.02,12,0,17,5
2014-05-04,99,207,"Teva","21",0.62,469.68,12,0,17,5
2014-05-04,102,192,"Teva","22",0.62,469.68,12,0,17,5
2014-05-04,94,398,"PuissanceTNT","22",2.14,1015.74,12,0,17,5
2014-05-05,20,57,"PuissanceTNT","7",0.22,109.35,20,1,18,5
2014-05-05,18,70,"PuissanceTNT","8",0.25,109.35,20,1,18,5
2014-05-05,52,143,"PuissanceTNT","9",0.01,225.99,20,1,18,5
2014-05-05,50,107,"M6","10",0,41.04,12,1,18,5
2014-05-05,67,135,"M6","10",0.01,164.16,12,1,18,5
2014-05-05,75,152,"PuissanceTNT","10",0,148.77,12,1,18,5
2014-05-05,70,142,"PuissanceTNT","11",0,162.108,12,1,18,5
2014-05-05,59,174,"M6","12",0.74,646.38,12,1,18,5
2014-05-05,81,126,"PuissanceTNT","12",0.25,164.16,12,1,18,5
2014-05-05,101,269,"PuissanceTNT","13",0.08,539.46,20,1,18,5
2014-05-05,96,268,"PuissanceTNT","14",0.18,353.97,12,1,18,5
2014-05-05,106,142,"Teva","14",0.1,123.12,20,1,18,5
2014-05-05,88,138,"Teva","14",0.1,93.96,20,1,18,5
2014-05-05,93,290,"M6","15",3.25,615.6,12,1,18,5
2014-05-05,120,278,"M6","15",2.48,595.08,12,1,18,5
2014-05-05,255,267,"PuissanceTNT","15",0.21,199.044,12,1,18,5
2014-05-05,83,127,"Teva","16",0.08,79.38,20,1,18,5
2014-05-05,102,122,"Teva","16",0.08,56.7,20,1,18,5
2014-05-05,124,559,"M6","17",1.95,697.68,12,1,18,5
2014-05-05,82,431,"M6","18",3.83,1749.6,20,1,18,5
2014-05-05,86,424,"M6","19",1.89,1179.9,12,1,18,5
2014-05-05,114,130,"Teva","19",0.09,116.28,12,1,18,5
2014-05-05,102,130,"Teva","21",0.13,148.2,12,1,18,5
2014-05-06,20,47,"PuissanceTNT","7",0.18,109.35,20,2,18,5
2014-05-06,46,64,"PuissanceTNT","8",0.13,76.95,12,2,18,5
2014-05-06,57,100,"Teva","10",0.15,34.02,20,2,18,5
2014-05-06,68,162,"M6","10",0.5,164.16,12,2,18,5
2014-05-06,77,137,"PuissanceTNT","10",0.11,148.77,12,2,18,5
2014-05-06,80,103,"Teva","11",0.09,68.04,20,2,18,5
2014-05-06,87,235,"M6","11",0.77,524.88,20,2,18,5
2014-05-06,91,151,"M6","12",0.72,615.6,12,2,18,5
2014-05-06,78,238,"PuissanceTNT","13",0.14,408.24,20,2,18,5
2014-05-06,108,346,"M6","13",2.69,984.96,12,2,18,5
2014-05-06,100,302,"M6","13",2.59,872.1,12,2,18,5
2014-05-06,139,285,"PuissanceTNT","13",0.44,539.46,20,2,18,5
2014-05-06,107,315,"PuissanceTNT","14",0.3,503.01,20,2,18,5
2014-05-06,88,444,"M6","14",5.31,1312.2,20,2,18,5
2014-05-06,82,146,"Teva","14",0.11,50.16,12,2,18,5
2014-05-06,83,267,"PuissanceTNT","15",0.45,303.264,20,2,18,5
2014-05-06,89,310,"M6","16",3.02,574.56,12,2,18,5
2014-05-06,115,236,"PuissanceTNT","18",0.4,364.23,12,2,18,5
2014-05-06,98,585,"M6","18",3.48,1231.2,12,2,18,5
2014-05-06,95,406,"M6","19",2.61,1179.9,12,2,18,5
2014-05-06,100,352,"PuissanceTNT","19",0.7,677.16,12,2,18,5
2014-05-06,116,695,"M6","20",8.27,3898.8,12,2,18,5
2014-05-06,91,404,"PuissanceTNT","21",1.2,959.31,12,2,18,5
2014-05-07,31,79,"PuissanceTNT","7",0.29,109.35,20,3,18,5
2014-05-07,54,77,"PuissanceTNT","8",0.43,109.35,20,3,18,5
2014-05-07,63,164,"M6","10",0,164.16,12,3,18,5
2014-05-07,72,225,"M6","11",0.62,524.88,20,3,18,5
2014-05-07,107,160,"PuissanceTNT","11",0.01,139.536,12,3,18,5
2014-05-07,75,120,"Teva","12",0.08,136.08,20,3,18,5
2014-05-07,110,395,"M6","14",3.69,923.4,12,3,18,5
2014-05-07,115,282,"PuissanceTNT","14",0,495.72,20,3,18,5
2014-05-07,86,584,"M6","14",4.04,1224.72,20,3,18,5
2014-05-07,99,382,"PuissanceTNT","15",0,303.264,20,3,18,5
2014-05-07,130,996,"M6","17",3.73,697.68,12,3,18,5
2014-05-07,96,295,"PuissanceTNT","18",0.38,517.59,20,3,18,5
2014-05-07,119,676,"PuissanceTNT","18",0.7,699.84,20,3,18,5
2014-05-07,74,467,"M6","19",2.77,1179.9,12,3,18,5
2014-05-07,138,143,"Teva","19",0.08,170.1,20,3,18,5
2014-05-07,67,234,"PuissanceTNT","20",0.8,625.86,12,3,18,5
2014-05-07,100,149,"Teva","21",0.11,118.56,12,3,18,5
2014-05-07,76,700,"M6","21",3.31,3078,12,3,18,5
2014-05-07,35,301,"PuissanceTNT","23",0.92,359.1,12,3,18,5
2014-05-08,18,46,"PuissanceTNT","7",0,109.35,20,4,18,5
2014-05-08,73,161,"PuissanceTNT","9",0.85,159.03,12,4,18,5
2014-05-08,90,94,"Teva","9",0.1,26.22,12,4,18,5
2014-05-08,75,108,"M6","10",0.01,41.04,12,4,18,5
2014-05-08,81,235,"M6","10",0.17,164.16,12,4,18,5
2014-05-08,74,122,"Teva","11",0.08,63.18,20,4,18,5
2014-05-08,86,207,"M6","11",0.65,266.76,12,4,18,5
2014-05-08,87,278,"M6","11",0.63,369.36,12,4,18,5
2014-05-08,265,213,"PuissanceTNT","11",0.89,139.536,12,4,18,5
2014-05-08,93,199,"M6","12",1.05,615.6,12,4,18,5
2014-05-08,73,351,"PuissanceTNT","13",0.44,408.24,20,4,18,5
2014-05-08,102,562,"M6","13",2.77,1239.3,20,4,18,5
2014-05-08,164,129,"Teva","14",0.11,82.62,20,4,18,5
2014-05-08,93,334,"PuissanceTNT","14",0,348.84,12,4,18,5
2014-05-08,105,185,"Teva","14",0.15,134.46,20,4,18,5
2014-05-08,96,337,"PuissanceTNT","15",0.11,213.408,12,4,18,5
2014-05-08,110,445,"PuissanceTNT","15",0,282.852,20,4,18,5
2014-05-08,104,243,"Teva","15",0.09,76.14,20,4,18,5
2014-05-08,91,434,"M6","16",1.07,523.26,12,4,18,5
2014-05-08,200,1536,"M6","17",3.43,991.44,20,4,18,5
2014-05-08,283,362,"Teva","17",0.03,63.18,20,4,18,5
2014-05-08,144,478,"PuissanceTNT","18",0.32,503.01,20,4,18,5
2014-05-08,122,205,"Teva","19",0.07,135.66,12,4,18,5
2014-05-08,135,610,"M6","19",2.73,1415.88,12,4,18,5
2014-05-08,105,146,"Teva","21",0.15,180.12,12,4,18,5
2014-05-09,28,49,"PuissanceTNT","7",0.22,109.35,20,5,18,5
2014-05-09,39,58,"PuissanceTNT","8",0.13,76.95,12,5,18,5
2014-05-09,48,124,"PuissanceTNT","9",0.01,159.03,12,5,18,5
2014-05-09,75,174,"M6","10",0.1,164.16,12,5,18,5
2014-05-09,67,198,"M6","11",0.02,266.76,12,5,18,5
2014-05-09,79,224,"M6","11",0.21,524.88,20,5,18,5
2014-05-09,77,183,"M6","12",0.56,646.38,12,5,18,5
2014-05-09,125,194,"PuissanceTNT","12",0.05,218.7,20,5,18,5
2014-05-09,127,159,"M6","12",0.23,615.6,12,5,18,5
2014-05-09,95,118,"Teva","12",0.09,163.62,20,5,18,5
2014-05-09,91,220,"PuissanceTNT","13",0.19,408.24,20,5,18,5
2014-05-09,75,395,"M6","13",2.56,1399.68,20,5,18,5
2014-05-09,193,286,"PuissanceTNT","14",0.27,495.72,20,5,18,5
2014-05-09,96,725,"M6","14",3.25,820.8,12,5,18,5
2014-05-09,102,346,"PuissanceTNT","15",0.36,303.264,20,5,18,5
2014-05-09,122,408,"M6","16",1.32,564.3,12,5,18,5
2014-05-09,115,983,"M6","17",2.64,697.68,12,5,18,5
2014-05-09,149,138,"Teva","17",0.02,61.56,20,5,18,5
2014-05-09,120,288,"PuissanceTNT","18",0.23,503.01,20,5,18,5
2014-05-09,124,519,"PuissanceTNT","18",0.57,471.96,12,5,18,5
2014-05-09,122,487,"M6","19",1.83,1676.7,20,5,18,5
2014-05-09,166,422,"PuissanceTNT","19",1,641.25,12,5,18,5
2014-05-09,152,208,"Teva","19",0.08,120.84,12,5,18,5
2014-05-09,96,522,"M6","20",7.1,3693.6,12,5,18,5
2014-05-09,102,116,"Teva","20",0.11,87.78,12,5,18,5
2014-05-10,27,55,"PuissanceTNT","8",0.15,46.17,12,6,18,5
2014-05-10,44,73,"PuissanceTNT","8",0.11,131.22,20,6,18,5
2014-05-10,65,122,"M6","10",0.08,61.56,12,6,18,5
2014-05-10,79,176,"PuissanceTNT","11",0,269.73,20,6,18,5
2014-05-10,99,284,"M6","11",0,349.92,20,6,18,5
2014-05-10,97,246,"M6","11",0.26,307.8,12,6,18,5
2014-05-10,76,202,"PuissanceTNT","12",0,269.73,20,6,18,5
2014-05-10,55,277,"M6","12",0.44,389.88,12,6,18,5
2014-05-10,65,396,"M6","13",1.02,1195.56,20,6,18,5
2014-05-10,68,138,"Teva","13",0.09,61.56,12,6,18,5
2014-05-10,75,144,"Teva","14",0.12,92.34,20,6,18,5
2014-05-10,90,393,"M6","14",0.82,800.28,12,6,18,5
2014-05-10,88,114,"Teva","14",0.13,58.14,12,6,18,5
2014-05-10,122,710,"M6","15",1.73,1137.24,20,6,18,5
2014-05-10,90,154,"Teva","15",0.12,69.66,20,6,18,5
2014-05-10,125,420,"M6","16",2.06,666.9,12,6,18,5
2014-05-10,112,124,"Teva","16",0.12,49.02,12,6,18,5
2014-05-10,117,402,"M6","16",1.62,666.9,12,6,18,5
2014-05-10,120,450,"PuissanceTNT","18",0.37,925.83,20,6,18,5
2014-05-10,155,179,"Teva","18",0.07,129.6,20,6,18,5
2014-05-10,92,163,"Teva","19",0.08,95.76,12,6,18,5
2014-05-10,93,227,"PuissanceTNT","20",0.44,795.15,12,6,18,5
2014-05-10,92,644,"M6","20",6.54,2565,12,6,18,5
2014-05-10,116,605,"M6","20",7.43,3180.6,12,6,18,5
2014-05-10,89,771,"M6","21",6.45,1949.4,12,6,18,5
2014-05-10,113,787,"M6","22",5.77,1846.8,12,6,18,5
2014-05-11,36,40,"PuissanceTNT","7",0.12,65.61,20,0,18,5
2014-05-11,75,137,"Teva","9",0.18,150.66,20,0,18,5
2014-05-11,92,127,"Teva","10",0.18,106.02,12,0,18,5
2014-05-11,89,155,"Teva","10",0.17,107.16,12,0,18,5
2014-05-11,135,280,"M6","10",0.42,247.86,20,0,18,5
2014-05-11,107,129,"Teva","11",0.15,126.36,20,0,18,5
2014-05-11,101,159,"Teva","11",0.11,84.24,20,0,18,5
2014-05-11,108,102,"Teva","12",0.08,56.7,20,0,18,5
2014-05-11,89,435,"M6","13",3.52,718.2,12,0,18,5
2014-05-11,70,272,"PuissanceTNT","13",0.89,272.916,12,0,18,5
2014-05-11,113,129,"Teva","14",0.11,50.16,12,0,18,5
2014-05-11,97,129,"Teva","14",0.11,76.14,20,0,18,5
2014-05-11,106,435,"PuissanceTNT","15",1.16,307.8,12,0,18,5
2014-05-11,121,180,"Teva","16",0.09,49.02,12,0,18,5
2014-05-11,126,231,"Teva","17",0.1,76.14,20,0,18,5
2014-05-11,259,244,"Teva","18",0.14,96.9,12,0,18,5
2014-05-11,160,198,"Teva","18",0.17,166.86,20,0,18,5
2014-05-11,125,418,"PuissanceTNT","19",1.43,995.22,12,0,18,5
2014-05-11,180,175,"Teva","19",0.2,127.68,12,0,18,5
2014-05-11,105,183,"Teva","20",0.57,404.7,12,0,18,5
2014-05-11,145,361,"PuissanceTNT","20",1.33,774.63,12,0,18,5
2014-05-11,175,795,"M6","20",4.73,2565,12,0,18,5
2014-05-11,134,286,"Teva","21",0.7,469.68,12,0,18,5
2014-05-11,155,556,"PuissanceTNT","21",1.98,1015.74,12,0,18,5
2014-05-11,71,142,"Teva","22",0.4,205.2,12,0,18,5
2014-05-12,62,100,"Teva","9",0.13,33.06,12,1,19,5
2014-05-12,79,180,"M6","11",0.7,205.2,12,1,19,5
2014-05-12,73,98,"Teva","11",0.06,50.16,12,1,19,5
2014-05-12,65,171,"M6","12",1.44,574.56,12,1,19,5
2014-05-12,64,109,"Teva","12",0.04,104.88,12,1,19,5
2014-05-12,81,116,"Teva","13",0.05,107.16,12,1,19,5
2014-05-12,76,139,"Teva","14",0.1,66.12,12,1,19,5
2014-05-12,101,110,"Teva","15",0.08,55.86,12,1,19,5
2014-05-12,94,280,"M6","16",2.77,595.08,12,1,19,5
2014-05-12,136,146,"Teva","16",0.12,42.18,12,1,19,5
2014-05-12,76,117,"Teva","16",0.08,39.9,12,1,19,5
2014-05-12,99,112,"Teva","17",0.02,47.88,12,1,19,5
2014-05-12,87,372,"M6","18",2.34,1005.48,12,1,19,5
2014-05-12,98,107,"Teva","18",0.08,111.72,12,1,19,5
2014-05-12,112,483,"M6","18",3.27,1231.2,12,1,19,5
2014-05-12,88,949,"M6","20",10.22,4924.8,12,1,19,5
2014-05-13,8,44,"PuissanceTNT","7",0,89.262,12,2,19,5
2014-05-13,58,86,"Teva","9",0.15,18.24,12,2,19,5
2014-05-13,64,78,"Teva","9",0.15,23.94,12,2,19,5
2014-05-13,56,127,"PuissanceTNT","10",0.01,167.238,12,2,19,5
2014-05-13,63,116,"PuissanceTNT","10",0.01,179.55,12,2,19,5
2014-05-13,89,175,"M6","11",0.01,205.2,12,2,19,5
2014-05-13,63,157,"M6","11",0.55,287.28,12,2,19,5
2014-05-13,65,76,"Teva","11",0.08,66.12,12,2,19,5
2014-05-13,69,142,"M6","12",1.34,574.56,12,2,19,5
2014-05-13,74,103,"Teva","12",0.08,106.02,12,2,19,5
2014-05-13,68,166,"PuissanceTNT","13",0.16,241.11,12,2,19,5
2014-05-13,98,200,"PuissanceTNT","13",0,297.54,12,2,19,5
2014-05-13,68,106,"Teva","13",0.08,67.26,12,2,19,5
2014-05-13,88,83,"Teva","14",0.11,50.16,12,2,19,5
2014-05-13,81,461,"M6","14",4.09,974.7,12,2,19,5
2014-05-13,93,345,"M6","15",2.33,697.68,12,2,19,5
2014-05-13,129,279,"M6","15",1.96,615.6,12,2,19,5
2014-05-13,141,222,"PuissanceTNT","15",0.12,333.45,12,2,19,5
2014-05-13,113,122,"Teva","15",0.09,46.74,12,2,19,5
2014-05-13,96,270,"M6","16",2.24,595.08,12,2,19,5
2014-05-13,100,123,"Teva","16",0.12,37.62,12,2,19,5
2014-05-13,97,395,"M6","18",2.52,1005.48,12,2,19,5
2014-05-13,87,248,"PuissanceTNT","18",0.69,584.82,12,2,19,5
2014-05-13,80,312,"PuissanceTNT","22",0.66,1026,12,2,19,5
2014-05-13,66,1128,"M6","22",5,3078,12,2,19,5
2014-05-14,19,27,"PuissanceTNT","7",0.11,112.86,12,3,19,5
2014-05-14,27,41,"PuissanceTNT","7",0.33,89.262,12,3,19,5
2014-05-14,26,68,"PuissanceTNT","8",0.31,89.262,12,3,19,5
2014-05-14,69,180,"M6","10",0.13,164.16,12,3,19,5
2014-05-14,62,136,"PuissanceTNT","11",0.01,179.55,12,3,19,5
2014-05-14,67,114,"PuissanceTNT","11",0.16,188.784,12,3,19,5
2014-05-14,75,138,"PuissanceTNT","13",0.14,312.93,12,3,19,5
2014-05-14,80,328,"M6","13",3.06,1077.3,12,3,19,5
2014-05-14,79,102,"Teva","14",0.06,52.44,12,3,19,5
2014-05-14,85,397,"M6","14",3.8,974.7,12,3,19,5
2014-05-14,100,180,"PuissanceTNT","15",0.15,338.58,12,3,19,5
2014-05-14,76,241,"M6","15",1.85,615.6,12,3,19,5
2014-05-14,93,297,"M6","16",2.54,595.08,12,3,19,5
2014-05-14,117,408,"M6","18",4.54,1005.48,12,3,19,5
2014-05-14,92,259,"PuissanceTNT","18",0.59,656.64,12,3,19,5
2014-05-14,73,114,"Teva","19",0.08,119.7,12,3,19,5
2014-05-14,97,282,"PuissanceTNT","20",1.15,1077.3,12,3,19,5
2014-05-14,260,586,"M6","20",8.76,4411.8,12,3,19,5
2014-05-14,90,129,"Teva","20",0.14,87.78,12,3,19,5
2014-05-15,45,126,"PuissanceTNT","9",0.03,187.758,12,4,19,5
2014-05-15,55,79,"Teva","9",0.15,27.36,12,4,19,5
2014-05-15,68,115,"PuissanceTNT","10",0.01,179.55,12,4,19,5
2014-05-15,66,118,"PuissanceTNT","11",0.01,188.784,12,4,19,5
2014-05-15,70,136,"M6","11",0.53,359.1,12,4,19,5
2014-05-15,54,123,"PuissanceTNT","11",0.33,178.524,12,4,19,5
2014-05-15,59,212,"PuissanceTNT","12",0.04,241.11,12,4,19,5
2014-05-15,68,83,"Teva","14",0.15,94.62,12,4,19,5
2014-05-15,73,134,"PuissanceTNT","14",0,338.58,12,4,19,5
2014-05-15,68,97,"Teva","14",0.11,58.14,12,4,19,5
2014-05-15,74,357,"M6","14",4.15,974.7,12,4,19,5
2014-05-15,67,298,"PuissanceTNT","15",0.22,338.58,12,4,19,5
2014-05-15,83,188,"M6","15",2.38,615.6,12,4,19,5
2014-05-15,82,389,"M6","16",1.79,615.6,12,4,19,5
2014-05-15,102,549,"M6","17",2.93,779.76,12,4,19,5
2014-05-15,112,334,"M6","17",1.75,697.68,12,4,19,5
2014-05-15,125,181,"PuissanceTNT","17",0.17,343.71,12,4,19,5
2014-05-15,103,190,"PuissanceTNT","18",0.44,400.14,12,4,19,5
2014-05-15,105,123,"Teva","18",0.06,120.84,12,4,19,5
2014-05-15,75,291,"PuissanceTNT","19",0.62,763.344,12,4,19,5
2014-05-15,84,272,"PuissanceTNT","20",1.07,790.02,12,4,19,5
2014-05-15,48,230,"PuissanceTNT","22",0.93,810.54,12,4,19,5
2014-05-16,17,37,"PuissanceTNT","7",0.49,89.262,12,5,19,5
2014-05-16,19,51,"PuissanceTNT","8",0.15,89.262,12,5,19,5
2014-05-16,40,119,"PuissanceTNT","9",0.24,187.758,12,5,19,5
2014-05-16,53,81,"Teva","9",0.12,29.64,12,5,19,5
2014-05-16,67,52,"Teva","9",0.11,27.36,12,5,19,5
2014-05-16,51,149,"M6","10",0.07,164.16,12,5,19,5
2014-05-16,56,109,"PuissanceTNT","10",0.44,188.784,12,5,19,5
2014-05-16,64,68,"Teva","11",0.11,28.5,12,5,19,5
2014-05-16,61,112,"PuissanceTNT","11",0.43,189.81,12,5,19,5
2014-05-16,34,124,"M6","12",0.5,574.56,12,5,19,5
2014-05-16,54,119,"PuissanceTNT","12",0.13,241.11,12,5,19,5
2014-05-16,73,247,"M6","13",3.25,1077.3,12,5,19,5
2014-05-16,60,100,"Teva","14",0.12,88.92,12,5,19,5
2014-05-16,54,110,"Teva","14",0.18,57,12,5,19,5
2014-05-16,79,295,"M6","14",3.91,974.7,12,5,19,5
2014-05-16,74,176,"M6","15",3.27,697.68,12,5,19,5
2014-05-16,88,184,"M6","15",2.62,615.6,12,5,19,5
2014-05-16,67,79,"Teva","15",0.14,49.02,12,5,19,5
2014-05-16,82,179,"M6","16",2.3,595.08,12,5,19,5
2014-05-16,60,72,"Teva","16",0.09,39.9,12,5,19,5
2014-05-16,46,189,"PuissanceTNT","17",0.31,343.71,12,5,19,5
2014-05-16,179,276,"M6","17",1.75,697.68,12,5,19,5
2014-05-16,73,415,"M6","18",1.99,1005.48,12,5,19,5
2014-05-16,86,279,"PuissanceTNT","18",0.39,584.82,12,5,19,5
2014-05-16,75,264,"PuissanceTNT","19",1.06,763.344,12,5,19,5
2014-05-16,35,354,"M6","23",5.57,3078,12,5,19,5
2014-05-17,65,64,"Teva","10",0.07,29.64,12,6,19,5
2014-05-17,62,82,"PuissanceTNT","11",0.01,241.11,12,6,19,5
2014-05-17,46,111,"PuissanceTNT","12",0.42,212.382,12,6,19,5
2014-05-17,62,69,"Teva","14",0.12,64.98,12,6,19,5
2014-05-17,68,136,"PuissanceTNT","15",0.16,382.698,12,6,19,5
2014-05-17,74,65,"Teva","15",0.12,49.02,12,6,19,5
2014-05-17,59,84,"Teva","16",0.12,49.02,12,6,19,5
2014-05-17,69,93,"Teva","17",0.06,51.3,12,6,19,5
2014-05-17,60,130,"PuissanceTNT","17",0.17,258.552,12,6,19,5
2014-05-17,92,63,"Teva","18",0.11,76.38,12,6,19,5
2014-05-17,77,214,"PuissanceTNT","18",0,693.576,12,6,19,5
2014-05-17,63,88,"Teva","18",0.07,91.2,12,6,19,5
2014-05-17,53,200,"PuissanceTNT","19",0.64,894.672,12,6,19,5
2014-05-17,70,86,"Teva","19",0.08,95.76,12,6,19,5
2014-05-17,76,224,"PuissanceTNT","22",0.16,835.164,12,6,19,5
2014-05-17,62,357,"M6","23",5.3,2052,12,6,19,5
2014-05-18,20,51,"PuissanceTNT","8",0,54.378,12,0,19,5
2014-05-18,35,83,"Teva","9",0.26,106.02,12,0,19,5
2014-05-18,49,122,"M6","9",0.31,92.34,12,0,19,5
2014-05-18,75,110,"Teva","10",0.18,107.16,12,0,19,5
2014-05-18,57,86,"Teva","11",0.17,88.92,12,0,19,5
2014-05-18,47,58,"Teva","13",0.1,39.9,12,0,19,5
2014-05-18,55,322,"PuissanceTNT","15",2.25,395.01,12,0,19,5
2014-05-18,91,74,"Teva","15",0.07,53.58,12,0,19,5
2014-05-18,74,93,"Teva","15",0.08,50.16,12,0,19,5
2014-05-18,86,194,"Teva","18",0.13,96.9,12,0,19,5
2014-05-18,110,325,"PuissanceTNT","18",0.2,923.4,12,0,19,5
2014-05-18,190,144,"Teva","18",0.14,117.42,12,0,19,5
2014-05-18,94,99,"Teva","19",0.13,127.68,12,0,19,5
2014-05-18,59,158,"Teva","22",0.63,449.16,12,0,19,5
2014-05-18,41,90,"Teva","22",0.36,205.2,12,0,19,5
2014-05-19,35,33,"PuissanceTNT","7",0.14,89.262,12,1,20,5
2014-05-19,23,51,"PuissanceTNT","8",0.21,89.262,12,1,20,5
2014-05-19,41,65,"Teva","9",0.11,27.36,12,1,20,5
2014-05-19,44,68,"PuissanceTNT","9",0.12,187.758,12,1,20,5
2014-05-19,54,84,"Teva","9",0.13,33.06,12,1,20,5
2014-05-19,62,99,"M6","9",0,51.3,12,1,20,5
2014-05-19,70,143,"M6","10",0.03,164.16,12,1,20,5
2014-05-19,64,153,"M6","11",0.77,359.1,12,1,20,5
2014-05-19,58,109,"Teva","13",0.1,86.64,12,1,20,5
2014-05-19,85,94,"Teva","14",0.1,66.12,12,1,20,5
2014-05-19,65,90,"Teva","15",0.08,55.86,12,1,20,5
2014-05-19,78,99,"Teva","16",0.12,42.18,12,1,20,5
2014-05-19,80,87,"Teva","16",0.08,39.9,12,1,20,5
2014-05-19,62,88,"Teva","17",0.02,47.88,12,1,20,5
2014-05-19,84,278,"M6","17",2.49,697.68,12,1,20,5
2014-05-19,69,344,"M6","18",3.3,1005.48,12,1,20,5
2014-05-19,95,207,"PuissanceTNT","18",0.75,584.82,12,1,20,5
2014-05-19,73,88,"Teva","19",0.09,116.28,12,1,20,5
2014-05-19,94,1216,"M6","21",4.41,5130,12,1,20,5
2014-05-20,24,46,"PuissanceTNT","7",0.13,89.262,12,2,20,5
2014-05-20,40,29,"Teva","8",0.15,18.24,12,2,20,5
2014-05-20,57,81,"Teva","9",0.15,23.94,12,2,20,5
2014-05-20,65,111,"PuissanceTNT","9",0.21,187.758,12,2,20,5
2014-05-20,44,84,"M6","9",0,51.3,12,2,20,5
2014-05-20,62,136,"M6","10",0,164.16,12,2,20,5
2014-05-20,64,193,"M6","11",0.63,359.1,12,2,20,5
2014-05-20,70,100,"Teva","13",0.09,106.02,12,2,20,5
2014-05-20,80,132,"Teva","14",0.08,67.26,12,2,20,5
2014-05-20,77,106,"Teva","14",0.11,50.16,12,2,20,5
2014-05-20,94,100,"Teva","15",0.09,46.74,12,2,20,5
2014-05-20,86,113,"Teva","16",0.12,37.62,12,2,20,5
2014-05-20,79,366,"M6","18",3.61,1005.48,12,2,20,5
2014-05-20,259,292,"PuissanceTNT","18",0.32,461.7,12,2,20,5
2014-05-20,64,267,"PuissanceTNT","19",0.71,650.484,12,2,20,5
2014-05-20,97,359,"PuissanceTNT","21",2.31,1220.94,12,2,20,5
2014-05-21,13,86,"M6","0",0.7,410.4,12,3,20,5
2014-05-21,12,38,"PuissanceTNT","7",0.22,89.262,12,3,20,5
2014-05-21,19,64,"PuissanceTNT","8",0.09,89.262,12,3,20,5
2014-05-21,55,123,"PuissanceTNT","11",0.21,156.978,12,3,20,5
2014-05-21,51,86,"PuissanceTNT","12",0.13,162.108,12,3,20,5
2014-05-21,54,82,"Teva","12",0.08,95.76,12,3,20,5
2014-05-21,73,96,"Teva","14",0.03,60.42,12,3,20,5
2014-05-21,84,208,"PuissanceTNT","15",0.16,240.084,12,3,20,5
2014-05-21,94,261,"PuissanceTNT","15",0.2,228.798,12,3,20,5
2014-05-21,68,212,"PuissanceTNT","16",0.11,218.538,12,3,20,5
2014-05-21,67,112,"Teva","16",0.09,39.9,12,3,20,5
2014-05-21,67,113,"Teva","17",0.05,37.62,12,3,20,5
2014-05-21,64,79,"Teva","20",0.14,87.78,12,3,20,5
2014-05-21,78,520,"M6","20",5.45,3796.2,12,3,20,5
