Date,Chaine,Ecran,Version,Diff,Heure,GRP,BudgetNet,Format,Avant-Visites,Apres-Visites,TAv,EmAv,TAp,EmAp,DAYPART,weekday_weekend
2014-01-23,ParisPremiere,1340,DOUBLE PROFONDEUR DE BONNET LA TERRASSE 20'' v1,13:28:03,13,"0,23","56,7",20,152,229,ACA,SUE THOMAS L OEIL DU F.B.I.:DROLES,J,ZAP PARIS PREMIERE,DAY,WD
2014-01-23,Teva,1321,COEUR DES FEMMES 30'' v1,13:39:33,13,"0,08",294,30,146,491,AC,DESPERATE HOUSEWIVES,AC,DESPERATE HOUSEWIVES,DAY,WD
2014-01-23,Teva,1411,EFFET SCULPTANT LA FEMME 20'' v1,14:00:22,14,"0,07","106,92",20,242,310,AC,DESPERATE HOUSEWIVES,AB,GOUT DE ROMANCE (UN),DAY,WD
2014-01-23,ParisPremiere,1411,EFFET SCULPTANT LA FEMME 20'' v1,14:15:28,14,"0,35","69,66",20,184,170,ACA,AMICALEMENT VOTRE:UN PETIT COIN TRA,ACA,AMICALEMENT VOTRE:UN PETIT COIN TRA,DAY,WD
2014-01-23,M6,1410,COEUR DES FEMMES 30'' v1,14:25:06,14,"3,8",1620,30,958,1905,ABF,9 MOIS ET UN COUSSIN,ABF,9 MOIS ET UN COUSSIN,DAY,WD
2014-01-23,ParisPremiere,1421,DOUBLE PROFONDEUR DE BONNET LA TERRASSE 20'' v1,15:01:18,15,"0,33","72,9",20,152,175,ACA,AMICALEMENT VOTRE:MINUIT MOINS HUIT,ACA,AMICALEMENT VOTRE:MINUIT MOINS HUIT,DAY,WD
2014-01-23,SerieClub,1521,version de base,15:14:28,15,"0,11","38,8",20,176,177,AC,PREUVE A L'APPUI,AC,PREUVE A L'APPUI,DAY,WD
2014-01-23,M6,1640,COEUR DES FEMMES 30'' v1,17:06:38,17,"3,92",1224,30,250,3876,CBB,LES REINES DU SHOPPING,CBB,LES REINES DU SHOPPING,DAY,WD
2014-01-23,SerieClub,1741,version de base,17:26:26,17,"0,14","50,2",20,176,148,AC,NEW YORK 911,AC,NEW YORK 911,DAY,WD
2014-01-23,M6,1710,COEUR DES FEMMES 30'' v1,17:38:06,17,"3,22",1350,30,1586,3387,CBB,LES REINES DU SHOPPING,CBB,LES REINES DU SHOPPING,DAY,WD
2014-01-23,SerieClub,1821,version de base,17:47:58,17,"0,2",78,30,576,482,AC,NEW YORK 911,AC,EUREKA,DAY,WD
2014-01-23,M6,1830,DOUBLE PROFONDEUR DE BONNET LA TERRASSE 20'' v1,18:11:40,18,"2,51","1385,1",20,256,2414,CBA,UN DINER PRESQUE PARFAIT,CBA,UN DINER PRESQUE PARFAIT,DAY,WD
2014-01-23,Teva,1841,COEUR DES FEMMES 30'' v1,18:20:19,18,"0,01",140,30,374,487,AC,DESPERATE HOUSEWIVES,AC,DESPERATE HOUSEWIVES,ACCESS,WD
2014-01-23,SerieClub,1921,version de base,18:54:32,18,"0,09",68,30,246,270,AC,EUREKA,AC,EUREKA,ACCESS,WD
2014-01-23,ParisPremiere,1921,COEUR DES FEMMES 30'' v1,19:07:17,19,"0,19",114,30,170,194,ACC,CODE QUANTUM:NUIT MAGIQUE - 21 MAI,ACC,CODE QUANTUM:NUIT MAGIQUE - 21 MAI,ACCESS,WD
2014-01-23,M6,1930,COEUR DES FEMMES 30'' v1,19:15:31,19,"5,75",2700,30,234,2667,DDB,100 POUR 100 MAG:REPORTAGE:ENQUETE,DDB,100 POUR 100 MAG:REPORTAGE:100 POUR,ACCESS,WD
2014-01-23,SerieClub,1941,version de base,19:41:59,19,"0,09",66,30,284,260,AC,EUREKA,AC,EUREKA,ACCESS,WD
2014-01-23,ParisPremiere,2021,COEUR DES FEMMES 30'' v1,20:09:13,20,"0,1",180,30,188,262,ACB,KAAMELOTT:LE GARCON QUI CRIAIT AU L,ACB,KAAMELOTT:LE THEATRE FANTOME,ACCESS,WD
2014-01-23,M6,2025,COEUR DES FEMMES 30'' v1,20:29:20,20,"9,91",9000,30,546,4438,ACB,SCENES DE MENAGES,ACB,SCENES DE MENAGES,PEAK,WD
2014-01-23,M6,2130,COEUR DES FEMMES 30'' v1,21:30:52,21,"9,13",9720,30,232,4388,ACA,BONES:GUERRE DE GANG,ACA,BONES:GUERRE DE GANG,PEAK,WD
2014-01-23,Teva,2151,EFFET SCULPTANT LA FEMME 20'' v1,22:05:53,22,"0,22","380,7",20,240,465,AA,EVADES (LES),AA,EVADES (LES),PEAK,WD
2014-01-24,ParisPremiere,721,DOUBLE PROFONDEUR DE BONNET LA TERRASSE 20'' v1,07:08:02,7,0,"4,86",20,44,44,EBL,TRES TRES BON,EBL,TRES TRES BON,NIGHT,WD
2014-01-24,SerieClub,851,version de base,08:59:23,8,"0,03","17,8",20,74,128,AC,FAMILLE D'ACCUEIL,AC,FAMILLE D'ACCUEIL,DAY,WD
2014-01-24,SerieClub,951,version de base,09:51:00,9,"0,03","14,6",20,104,119,AC,NEW YORK 911,AC,NEW YORK 911,DAY,WD
2014-01-24,M6,1015,EFFET SCULPTANT LA FEMME 20'' v1,10:31:15,10,"0,37","174,96",20,378,587,CBB,LES REINES DU SHOPPING,CBB,LES REINES DU SHOPPING,DAY,WD
2014-01-24,SerieClub,1211,version de base,11:43:06,11,"0,06","11,4",20,130,131,AC,FAMILLE D'ACCUEIL,AC,FAMILLE D'ACCUEIL,DAY,WD
2014-01-24,Teva,1231,DOUBLE PROFONDEUR DE BONNET LA TERRASSE 20'' v1,12:16:26,12,"0,03","239,76",20,134,224,AC,DESPERATE HOUSEWIVES,AC,DESPERATE HOUSEWIVES,DAY,WD
2014-01-24,M6,1230,COEUR DES FEMMES 30'' v1,12:22:35,12,"1,29",1080,30,134,1511,ACB,DROP DEAD DIVA:AU NOM DE LA REUSSIT,ACB,DROP DEAD DIVA:AU NOM DE LA REUSSIT,DAY,WD
2014-01-24,M6,1240,DOUBLE PROFONDEUR DE BONNET LA TERRASSE 20'' v1,12:38:19,12,"1,02","801,9",20,566,1053,ACB,DROP DEAD DIVA:AU NOM DE LA REUSSIT,EBD,PLUS VITE QUE LA MUSIQUE:AMEL BENT,DAY,WD
2014-01-24,Teva,1301,COEUR DES FEMMES 30'' v1,13:06:33,13,"0,04",342,30,154,408,AC,DESPERATE HOUSEWIVES,AC,DESPERATE HOUSEWIVES,DAY,WD
2014-01-24,Teva,1321,EFFET SCULPTANT LA FEMME 20'' v1,13:38:00,13,"0,04","255,96",20,206,501,AC,DESPERATE HOUSEWIVES,AC,DESPERATE HOUSEWIVES,DAY,WD
2014-01-24,SerieClub,1401,version de base,13:51:51,13,"0,1",28,30,232,210,AC,PREUVE A L'APPUI,AC,PREUVE A L'APPUI,DAY,WD
2014-01-24,Teva,1411,DOUBLE PROFONDEUR DE BONNET LA TERRASSE 20'' v1,13:59:59,13,"0,05","115,02",20,196,291,AC,DESPERATE HOUSEWIVES,AB,A GIRL LIKE ME : L HISTOIRE VRAIE D,DAY,WD
2014-01-24,ParisPremiere,1411,DOUBLE PROFONDEUR DE BONNET LA TERRASSE 20'' v1,14:08:55,14,"0,31","58,32",20,270,196,ACA,AMICALEMENT VOTRE:FORMULE A VENDRE,ACA,AMICALEMENT VOTRE:FORMULE A VENDRE,DAY,WD
2014-01-24,M6,1410,COEUR DES FEMMES 30'' v1,14:23:27,14,"3,65",1620,30,222,1594,ABF,PHILTRE D AMOUR,ABF,PHILTRE D AMOUR,DAY,WD
2014-01-24,SerieClub,1451,version de base,14:32:47,14,"0,1","22,6",20,210,211,AC,PREUVE A L'APPUI,AC,PREUVE A L'APPUI,DAY,WD
2014-01-24,M6,1440,COEUR DES FEMMES 30'' v1,14:52:09,14,"3,25",1620,30,808,1977,ABF,PHILTRE D AMOUR,ABF,PHILTRE D AMOUR,DAY,WD
2014-01-24,ParisPremiere,1421,EFFET SCULPTANT LA FEMME 20'' v1,15:01:09,15,"0,3","53,46",20,236,254,ACA,AMICALEMENT VOTRE:UN ROLE EN OR,ACA,AMICALEMENT VOTRE:UN ROLE EN OR,DAY,WD
2014-01-24,Teva,1421,EFFET SCULPTANT LA FEMME 20'' v1,15:09:56,15,"0,05","113,4",20,178,310,AB,A GIRL LIKE ME : L HISTOIRE VRAIE D,AB,A GIRL LIKE ME : L HISTOIRE VRAIE D,DAY,WD
2014-01-24,SerieClub,1521,version de base,15:16:07,15,"0,14","24,4",20,200,177,AC,PREUVE A L'APPUI,AC,PREUVE A L'APPUI,DAY,WD
2014-01-24,M6,1530,EFFET SCULPTANT LA FEMME 20'' v1,15:49:45,15,"2,02","845,64",20,200,943,EBD,PLUS VITE QUE LA MUSIQUE:INDILA,ACA,JESSICA KING:TOUS POUR UNE,DAY,WD
2014-01-24,SerieClub,1611,version de base,15:56:16,15,"0,13",26,20,292,225,AC,NEW YORK 911,AC,NEW YORK 911,DAY,WD
2014-01-24,M6,1640,DOUBLE PROFONDEUR DE BONNET LA TERRASSE 20'' v1,17:02:52,17,"2,78","991,44",20,212,2665,CBB,LES REINES DU SHOPPING,CBB,LES REINES DU SHOPPING,DAY,WD
2014-01-24,SerieClub,1741,version de base,17:25:12,17,"0,11","51,8",20,160,437,AC,NEW YORK 911,AC,NEW YORK 911,DAY,WD
2014-01-24,Teva,1801,COEUR DES FEMMES 30'' v1,17:38:23,17,"0,01",144,30,186,408,AC,DESPERATE HOUSEWIVES,AC,DESPERATE HOUSEWIVES,DAY,WD
2014-01-24,SerieClub,1821,version de base,17:49:49,17,"0,12","56,8",20,250,227,AC,NEW YORK 911,AC,EUREKA,DAY,WD
2014-01-24,Teva,1841,COEUR DES FEMMES 30'' v1,18:28:06,18,"0,02",142,30,302,432,AC,DESPERATE HOUSEWIVES,AC,DESPERATE HOUSEWIVES,DAY,WD
2014-01-24,M6,1900,EFFET SCULPTANT LA FEMME 20'' v1,18:39:04,18,"4,95","1676,7",20,1414,1638,CBA,UN DINER PRESQUE PARFAIT,CBA,UN DINER PRESQUE PARFAIT,ACCESS,WD
2014-01-24,ParisPremiere,1921,COEUR DES FEMMES 30'' v1,19:05:40,19,"0,14",114,30,220,211,ACC,CODE QUANTUM:LE BIEN ET LE MAL - 19,ACC,CODE QUANTUM:LE BIEN ET LE MAL - 19,ACCESS,WD
2014-01-24,M6,1930,COEUR DES FEMMES 30'' v1,19:18:18,19,"4,49",2700,30,562,2365,DDB,100 POUR 100 MAG:REPORTAGE:100 POUR,DDB,100 POUR 100 MAG:REPORTAGE:PEOPLE C,ACCESS,WD
2014-01-24,ParisPremiere,2021,COEUR DES FEMMES 30'' v1,20:07:50,20,"0,05",124,30,184,225,ACB,KAAMELOTT:LES RECRUTEURS,ACB,KAAMELOTT:HURLEMENTS,ACCESS,WD
2014-01-24,M6,2010,DOUBLE PROFONDEUR DE BONNET LA TERRASSE 20'' v1,20:15:19,20,"9,9","6123,6",20,1204,2518,DAA,LE 1945:NATHALIE RENOUX,ACB,SCENES DE MENAGES,PEAK,WD
2014-01-24,SerieClub,2031,version de base,20:28:58,20,"0,05",60,20,244,251,AC,EUREKA,AC,EUREKA,PEAK,WD
2014-01-24,ParisPremiere,2050,COEUR DES FEMMES 30'' v1,20:37:11,20,"0,25",112,30,246,243,EBK,L INSTANT GLAM,CC,LA REVUE DE PRESSE,PEAK,WD
2014-01-24,M6,2045,COEUR DES FEMMES 30'' v1,20:52:01,20,"10,54",9540,30,2070,2942,EBJ,UNE MINUTE POUR LA SECURITE ROUTIER,ACA,ELEMENTARY:LA MAISON DES MYSTERES,PEAK,WD
2014-01-24,Teva,2141,COEUR DES FEMMES 30'' v1,21:25:08,21,"0,17",224,30,318,586,EA,NOUVEAU LOOK POUR UNE NOUVELLE VIE,EA,NOUVEAU LOOK POUR UNE NOUVELLE VIE,PEAK,WD
2014-01-24,ParisPremiere,2241,DOUBLE PROFONDEUR DE BONNET LA TERRASSE 20'' v1,22:53:37,22,"0,33","119,88",20,136,196,CC,LA REVUE DE PRESSE,CD,ZEMMOUR ET NAULLEAU,PEAK,WD
2014-01-24,ParisPremiere,2251,EFFET SCULPTANT LA FEMME 20'' v1,23:35:34,23,"0,31","102,06",20,112,138,CD,ZEMMOUR ET NAULLEAU,CD,ZEMMOUR ET NAULLEAU,NIGHT,WD
2014-01-25,Teva,741,DOUBLE PROFONDEUR DE BONNET LA TERRASSE 20'' v1,07:36:23,7,"0,02","4,86",20,48,48,AB,LEGENDE DES TROIS CLEFS (LA),IH,TEVA BOUTIQUE,NIGHT,WE
2014-01-25,ParisPremiere,741,DOUBLE PROFONDEUR DE BONNET LA TERRASSE 20'' v1,07:53:23,7,0,"4,86",20,50,75,EBL,INTERIEURS,EBL,INTERIEURS,DAY,WE
2014-01-25,ParisPremiere,751,EFFET SCULPTANT LA FEMME 20'' v1,08:05:36,8,0,"4,86",20,54,74,EBL,INTERIEURS,EBP,A L AFFICHE - LA SELECTION PARIS PR,DAY,WE
2014-01-25,SerieClub,911,version de base,09:11:00,9,"0,08",24,30,102,116,AB,DOLMEN,AC,MYSTERE,DAY,WE
2014-01-25,SerieClub,951,version de base,09:44:49,9,"0,1",28,30,132,119,AC,MYSTERE,AC,MYSTERE,DAY,WE
2014-01-25,SerieClub,1011,version de base,10:48:27,10,"0,09",40,30,174,165,AC,MYSTERE,AC,MERCI LES ENFANTS VONT BIEN,DAY,WE
2014-01-25,M6,1105,EFFET SCULPTANT LA FEMME 20'' v1,11:13:42,11,"0,65","408,24",20,140,635,EBL,NORBERT ET JEAN LE DEFI,EBL,NORBERT ET JEAN LE DEFI,DAY,WE
2014-01-25,SerieClub,1141,version de base,12:28:04,12,"0,05",28,30,224,147,AC,MERCI LES ENFANTS VONT BIEN,AC,MERCI LES ENFANTS VONT BIEN,DAY,WE
2014-01-25,M6,1240,DOUBLE PROFONDEUR DE BONNET LA TERRASSE 20'' v1,12:37:04,12,"0,75","758,16",20,742,515,EBL,NORBERT ET JEAN LE DEFI,DG,METEO 6,DAY,WE
2014-01-25,SerieClub,1321,version de base,13:19:16,13,"0,03",21,20,162,169,AC,LE CAMELEON,AC,LE CAMELEON,DAY,WE
2014-01-25,Teva,1401,EFFET SCULPTANT LA FEMME 20'' v1,13:57:09,13,"0,1","106,92",20,158,203,E,GATEAU DE MES REVES (LE),E,GATEAU DE MES REVES (LE),DAY,WE
2014-01-25,Teva,1521,EFFET SCULPTANT LA FEMME 20'' v1,15:40:07,15,"0,1","129,6",20,184,190,EA,"MES SEXTUPLES, QUELLE AVENTURE !",EA,"MES SEXTUPLES, QUELLE AVENTURE !",DAY,WE
2014-01-25,SerieClub,1551,version de base,16:01:18,16,"0,02","48,6",20,182,135,AC,LE CAMELEON,AC,LE CAMELEON,DAY,WE
2014-01-25,M6,1710,EFFET SCULPTANT LA FEMME 20'' v1,16:59:59,16,"3,19",1458,20,170,1468,EAJ,CAUCHEMAR EN CUISINE:CORTE,EAJ,CAUCHEMAR EN CUISINE:CORTE,DAY,WE
2014-01-25,SerieClub,1811,version de base,17:33:50,17,"0,07","40,6",20,450,236,AC,A GIFTED MAN,AC,A GIFTED MAN,DAY,WE
2014-01-25,SerieClub,1841,version de base,18:20:27,18,"0,08","58,4",20,182,179,AC,A GIFTED MAN,AC,A GIFTED MAN,DAY,WE
2014-01-25,M6,1900,COEUR DES FEMMES 30'' v1,18:35:31,18,"3,12",1800,30,194,1538,DDB,MUST CELEBRITES:REPORTAGE:LE JOURNA,EBL,UN TRESOR DANS VOTRE MAISON,ACCESS,WE
2014-01-25,SerieClub,2051,version de base,20:48:19,20,"0,07",96,30,290,295,AC,A GIFTED MAN,AC,STARGATE ATLANTIS,ACCESS,WE
2014-01-25,Teva,2141,COEUR DES FEMMES 30'' v1,21:25:56,21,"0,2",232,30,140,231,EB,DOSSIERS DE TEVA (LES),EB,DOSSIERS DE TEVA (LES),PEAK,WE
2014-01-25,Teva,2151,COEUR DES FEMMES 30'' v1,22:06:37,22,"0,19",242,30,110,228,EB,DOSSIERS DE TEVA (LES),EB,DOSSIERS DE TEVA (LES),PEAK,WE
2014-01-25,M6,2160,COEUR DES FEMMES 30'' v1,22:15:05,22,"5,7",4320,30,806,1684,ACA,N C I S ENQUETES SPECIALES:LEGENDE,ACA,N C I S ENQUETES SPECIALES:LEGENDE,NIGHT,WE
2014-01-25,ParisPremiere,2211,COEUR DES FEMMES 30'' v1,22:27:06,22,"0,15",202,30,190,198,AE,SEXE MAGOUILLES ET CULTURE GENERALE,AE,SEXE MAGOUILLES ET CULTURE GENERALE,NIGHT,WE
2014-01-25,M6,2180,COEUR DES FEMMES 30'' v1,22:56:57,22,"5,58",4320,30,144,1475,ACA,N C I S ENQUETES SPECIALES:ALIYAH,ACA,N C I S ENQUETES SPECIALES:ALIYAH,NIGHT,WE
2014-01-25,M6,2360,COEUR DES FEMMES 30'' v1,24:05:03,24,"2,6",1260,30,304,602,ACA,N C I S ENQUETES SPECIALES:CES LIEN,ACA,N C I S ENQUETES SPECIALES:CES LIEN,NIGHT,WE
2014-01-26,ParisPremiere,741,COEUR DES FEMMES 30'' v1,07:05:05,7,0,6,30,14,16,EBL,INTERIEURS,EBP,A L AFFICHE - LA SELECTION PARIS PR,NIGHT,WE
2014-01-26,M6,820,COEUR DES FEMMES 30'' v1,08:02:06,8,"0,01",36,30,68,72,CBA,ABSOLUMENT STARS,CBA,ABSOLUMENT STARS,DAY,WE
2014-01-26,SerieClub,1001,version de base,10:09:18,10,"0,06","27,6",20,118,145,AC,MYSTERE,AC,MYSTERE,DAY,WE
2014-01-26,Teva,1241,EFFET SCULPTANT LA FEMME 20'' v1,12:19:20,12,"0,07","108,54",20,128,136,AC,MA FAMILLE D'ABORD,AC,MA FAMILLE D'ABORD,DAY,WE
2014-01-26,SerieClub,1301,version de base,12:44:20,12,"0,04",21,20,90,110,AC,MERCI LES ENFANTS VONT BIEN,AC,MEDIUM,DAY,WE
2014-01-26,Teva,1401,DOUBLE PROFONDEUR DE BONNET LA TERRASSE 20'' v1,13:51:26,13,"0,11","106,92",20,180,291,AC,MA FAMILLE D'ABORD,AC,MA FAMILLE D'ABORD,DAY,WE
2014-01-26,ParisPremiere,1511,DOUBLE PROFONDEUR DE BONNET LA TERRASSE 20'' v1,14:35:20,14,"0,25","149,04",20,186,170,EAJ,RAMSAY CAUCHEMAR EN CUISINE,EAJ,RAMSAY CAUCHEMAR EN CUISINE,DAY,WE
2014-01-26,Teva,1521,EFFET SCULPTANT LA FEMME 20'' v1,15:09:52,15,"0,1","129,6",20,146,294,AC,MA FAMILLE D'ABORD,AC,MA FAMILLE D'ABORD,DAY,WE
2014-01-26,SerieClub,1531,version de base,15:20:49,15,"0,03","27,6",20,152,209,AC,MEDIUM,AC,MEDIUM,DAY,WE
2014-01-26,Teva,1611,DOUBLE PROFONDEUR DE BONNET LA TERRASSE 20'' v1,15:52:35,15,"0,07","79,38",20,124,299,AC,MA FAMILLE D'ABORD,AB,FEMME SOUS EMPRISE (UNE),DAY,WE
2014-01-26,SerieClub,1551,version de base,16:04:35,16,"0,03","29,2",20,150,152,AC,MEDIUM,AC,MEDIUM,DAY,WE
2014-01-26,M6,1810,EFFET SCULPTANT LA FEMME 20'' v1,17:52:32,17,"5,11","2624,4",20,280,2546,DDB,66 MINUTES:REPORTAGE:AU COEUR D UN,DDB,66 MINUTES:REPORTAGE:AU COEUR D UN,DAY,WE
2014-01-26,ParisPremiere,1831,EFFET SCULPTANT LA FEMME 20'' v1,17:58:01,17,"0,37","110,16",20,486,354,EAJ,RAMSAY CAUCHEMAR EN CUISINE,EAJ,RAMSAY CAUCHEMAR EN CUISINE,DAY,WE
2014-01-26,M6,1910,DOUBLE PROFONDEUR DE BONNET LA TERRASSE 20'' v1,18:40:52,18,"6,24",2916,20,298,3490,DDB,66 MINUTES:REPORTAGE:AU COEUR D UN,DDA,66 MINUTES:GRAND FORMAT,DAY,WE
2014-01-26,SerieClub,1921,version de base,19:03:17,19,"0,09",120,30,188,223,AC,PREUVE A L'APPUI,AC,PREUVE A L'APPUI,ACCESS,WE
2014-01-26,M6,1930,COEUR DES FEMMES 30'' v1,19:25:03,19,"6,08",3780,30,2168,3664,DDB,66 MINUTES:REPORTAGE:MODE UNE FAMIL,DDB,66 MINUTES:REPORTAGE:MODE UNE FAMIL,ACCESS,WE
2014-01-26,SerieClub,1951,version de base,19:44:43,19,"0,13",132,30,1056,537,AC,PREUVE A L'APPUI,AC,PREUVE A L'APPUI,ACCESS,WE
2014-01-26,ParisPremiere,2021,COEUR DES FEMMES 30'' v1,20:05:31,20,"0,24",208,30,282,431,ACB,KAAMELOTT:LA SUPPLIQUE,ACB,KAAMELOTT:LES EMBUSQUES,ACCESS,WE
2014-01-26,SerieClub,2031,version de base,20:27:31,20,"0,14",144,30,322,318,AC,PREUVE A L'APPUI,AC,PREUVE A L'APPUI,PEAK,WE
2014-01-26,ParisPremiere,2050,DOUBLE PROFONDEUR DE BONNET LA TERRASSE 20'' v1,20:35:59,20,"0,18","97,2",20,316,378,ACB,KAAMELOTT:LES TRANSHUMANTS,ACA,AMICALEMENT VOTRE:ENTRE DEUX FEUX,PEAK,WE
2014-01-26,SerieClub,2051,version de base,20:47:54,20,"0,1",122,30,286,292,AC,PREUVE A L'APPUI,AC,A GIFTED MAN,PEAK,WE
2014-01-26,SerieClub,2121,version de base,21:04:11,21,"0,05",98,30,206,215,AC,A GIFTED MAN,AC,A GIFTED MAN,PEAK,WE
2014-01-26,M6,2140,DOUBLE PROFONDEUR DE BONNET LA TERRASSE 20'' v1,21:26:11,21,"4,79","4957,2",20,1716,2826,DDB,CAPITAL:REPORTAGE:LA REVANCHE DU HA,DDB,CAPITAL:REPORTAGE:LA REVANCHE DU HA,PEAK,WE
2014-01-26,Teva,2151,EFFET SCULPTANT LA FEMME 20'' v1,22:01:30,22,"0,38","196,02",20,206,873,AC,DROP DEAD DIVA,AC,DROP DEAD DIVA,PEAK,WE
2014-01-26,ParisPremiere,2251,EFFET SCULPTANT LA FEMME 20'' v1,23:16:18,23,"0,15","76,14",20,88,108,ACA,AMICALEMENT VOTRE:L ENLEVEMENT DE L,ACA,AMICALEMENT VOTRE:L ENLEVEMENT DE L,NIGHT,WE
2014-01-27,ParisPremiere,721,DOUBLE PROFONDEUR DE BONNET LA TERRASSE 20'' v1,07:30:38,7,"0,01","4,86",20,34,37,EAK,COUTURE LES NOUVELLES REINES DE LA,EAK,COUTURE LES NOUVELLES REINES DE LA,NIGHT,WD
2014-01-27,ParisPremiere,751,EFFET SCULPTANT LA FEMME 20'' v1,07:51:26,7,"0,01","4,86",20,26,50,J,ZAP PARIS PREMIERE,EBP,A L AFFICHE - LA SELECTION PARIS PR,DAY,WD
2014-01-27,Teva,901,DOUBLE PROFONDEUR DE BONNET LA TERRASSE 20'' v1,08:31:55,8,"0,05","24,3",20,74,65,IH,TEVA BOUTIQUE,AB,CONSEQUENCES,DAY,WD
2014-01-27,SerieClub,921,version de base,09:21:00,9,"0,02","16,2",20,96,107,AB,DOLMEN,AB,DOLMEN,DAY,WD
2014-01-27,SerieClub,1001,version de base,09:55:41,9,"0,05","27,6",20,100,105,AB,DOLMEN,AB,DOLMEN,DAY,WD
2014-01-27,M6,1015,EFFET SCULPTANT LA FEMME 20'' v1,10:36:24,10,"0,39","174,96",20,208,554,CBB,LES REINES DU SHOPPING,CBB,LES REINES DU SHOPPING,DAY,WD
2014-01-27,SerieClub,1041,version de base,11:02:52,11,"0,07","16,2",20,134,147,AB,DOLMEN,AB,DOLMEN,DAY,WD
2014-01-27,M6,1120,DOUBLE PROFONDEUR DE BONNET LA TERRASSE 20'' v1,11:26:40,11,"0,21","379,08",20,132,1096,ACB,DROP DEAD DIVA:AU NOM DE LA REUSSIT,ACB,DROP DEAD DIVA:AU NOM DE LA REUSSIT,DAY,WD
2014-01-27,Teva,1211,EFFET SCULPTANT LA FEMME 20'' v1,11:40:07,11,"0,04","144,18",20,166,153,AB,"MALE, DES MOTS (UN)",AC,DESPERATE HOUSEWIVES,DAY,WD
2014-01-27,SerieClub,1211,version de base,11:50:08,11,"0,07","16,2",20,140,113,AB,MERCI LES ENFANTS VONT BIEN,AC,MERCI LES ENFANTS VONT BIEN,DAY,WD
2014-01-27,Teva,1231,DOUBLE PROFONDEUR DE BONNET LA TERRASSE 20'' v1,12:11:41,12,"0,05","213,84",20,98,233,AC,DESPERATE HOUSEWIVES,AC,DESPERATE HOUSEWIVES,DAY,WD
2014-01-27,M6,1230,EFFET SCULPTANT LA FEMME 20'' v1,12:23:24,12,"1,53","874,8",20,336,1360,ACB,DROP DEAD DIVA:VIES SECRETES,ACB,DROP DEAD DIVA:VIES SECRETES,DAY,WD
2014-01-27,Teva,1301,EFFET SCULPTANT LA FEMME 20'' v1,12:32:42,12,"0,08","244,62",20,122,364,AC,DESPERATE HOUSEWIVES,AC,DESPERATE HOUSEWIVES,DAY,WD
2014-01-27,ParisPremiere,1241,DOUBLE PROFONDEUR DE BONNET LA TERRASSE 20'' v1,13:01:29,13,"0,05","22,68",20,152,157,ACA,SUE THOMAS L OEIL DU F.B.I.:AGENT T,ACA,SUE THOMAS L OEIL DU F.B.I.:AGENT T,DAY,WD
2014-01-27,M6,1305,DOUBLE PROFONDEUR DE BONNET LA TERRASSE 20'' v1,13:20:41,13,"2,81","1312,2",20,150,1603,ACB,SCENES DE MENAGES,ACB,SCENES DE MENAGES,DAY,WD
2014-01-27,Teva,1321,COEUR DES FEMMES 30'' v1,13:37:04,13,"0,08",290,30,338,364,AC,DESPERATE HOUSEWIVES,AC,DESPERATE HOUSEWIVES,DAY,WD
2014-01-27,ParisPremiere,1411,EFFET SCULPTANT LA FEMME 20'' v1,13:53:02,13,"0,36","85,86",20,196,182,ACA,AMICALEMENT VOTRE:ENTRE DEUX FEUX,ACA,AMICALEMENT VOTRE:ENTRE DEUX FEUX,DAY,WD
2014-01-27,M6,1410,EFFET SCULPTANT LA FEMME 20'' v1,14:28:38,14,"4,59","1312,2",20,168,1504,ABF,LE CARNET DES REGRETS,ABF,LE CARNET DES REGRETS,DAY,WD
2014-01-27,SerieClub,1451,version de base,14:40:55,14,"0,04","45,4",20,168,170,AC,PREUVE A L'APPUI,AC,PREUVE A L'APPUI,DAY,WD
2014-01-27,SerieClub,1611,version de base,16:07:43,16,"0,15","51,8",20,166,134,AC,MEDIUM,AC,MEDIUM,DAY,WD
2014-01-27,Teva,1611,DOUBLE PROFONDEUR DE BONNET LA TERRASSE 20'' v1,16:47:36,16,"0,11","63,18",20,162,193,AB,SARCOPHAGE POUR DEUX (UN),AB,SARCOPHAGE POUR DEUX (UN),DAY,WD
2014-01-27,M6,1640,DOUBLE PROFONDEUR DE BONNET LA TERRASSE 20'' v1,17:02:50,17,"2,8","991,44",20,158,2586,CBB,LES REINES DU SHOPPING,CBB,LES REINES DU SHOPPING,DAY,WD
2014-01-27,SerieClub,1821,version de base,17:48:05,17,"0,12",92,30,230,181,AC,MEDIUM,AC,LE CAMELEON,DAY,WD
2014-01-27,Teva,1841,COEUR DES FEMMES 30'' v1,18:24:33,18,0,184,30,234,394,AC,DESPERATE HOUSEWIVES,AC,DESPERATE HOUSEWIVES,DAY,WD
2014-01-27,M6,1900,DOUBLE PROFONDEUR DE BONNET LA TERRASSE 20'' v1,18:41:41,18,"4,54","1676,7",20,220,2034,CBA,UN DINER PRESQUE PARFAIT,CBA,UN DINER PRESQUE PARFAIT,ACCESS,WD
2014-01-27,ParisPremiere,1841,DOUBLE PROFONDEUR DE BONNET LA TERRASSE 20'' v1,19:02:33,19,"0,19","102,06",20,204,218,ACC,CODE QUANTUM:LE PETIT COEUR PERDU P,ACC,CODE QUANTUM:LE PETIT COEUR PERDU P,ACCESS,WD
