"hour","date","Visite.gain","TypeWeekDay","length","channel","DAYPART","crea","screen","budgetbrut","budgetnet","grp","grpref","tav","tavtap","emav","emap","month","dayofweek","consumption","nthweek","Holidays","CntToHolidays","CntAfterHolidays","visitByhour","cumGrp","cumGrpRef","cumGrpTotal","cumGrpRefTotal"
10,"23/04/2014",64,"WD",20,"M6","DAY","la terrasse",1015,1296,233.28,0.05,0.17,"CBB",1,"LES REINES DU SHOPPING","LES REINES DU SHOPPING",4,4,57551,17,"0","8","112",0.0484286373,81.24,43.13,2262.65,1342.31
11,"23/04/2014",94,"WD",20,"PuissanceTNT","DAY","effet sculptant",1130,1142.1,205.578,0,0.16,"J",1,"METEO W9+UN DOS TRES:UNE AFFAIRE DE","E-CLASSEMENT+UN DOS TRES:UNE AFFAIR",4,4,57559,17,"0","8","112",0.0502842677,261.5,135.33,2262.65,1342.47
12,"23/04/2014",100,"WD",20,"M6","DAY","effet sculptant",1230,4860,874.8,1.02,0.58,"ACC",1,"LA PETITE MAISON DANS LA PRAIRIE:RI","LA PETITE MAISON DANS LA PRAIRIE:RI",4,4,57421,17,"0","8","112",0.0437506265,262.52,135.91,2263.67,1343.05
12,"23/04/2014",118,"WD",12,"M6","DAY","la lingerie pour toutes les morpho",1240,3420,615.6,0.88,0.55,"ACC",0,"LA PETITE MAISON DANS LA PRAIRIE:RI","PLUS VITE QUE LA MUSIQUE:DAVID CARR",4,4,57311,17,"0","8","112",0.0437506265,122.78,77.77,2264.55,1343.6
13,"23/04/2014",278,"WD",20,"M6","DAY","la terrasse",1340,6885,1239.3,1.82,1.36,"EBL",0,"ASTUCE DE CHEF","METEO 6",4,4,56108,17,"0","8","112",0.057276846,83.06,44.49,2266.37,1344.96
13,"23/04/2014",177,"WD",12,"PuissanceTNT","DAY","la lingerie pour toutes les morpho",1320,1881,338.58,0.09,0.55,"A",1,"LES SIMPSON:LES BAGUETTES MAGIQUES+","LES SIMPSON:LES BAGUETTES MAGIQUES+",4,4,56108,17,"0","8","112",0.057276846,122.87,78.32,2266.46,1345.51
14,"23/04/2014",216,"WD",20,"M6","DAY","effet sculptant",1410,7290,1312.2,3.93,1.77,"ABA",1,"MINI MACHO","MINI MACHO",4,4,55948,17,"0","8","112",0.0694229404,266.45,137.68,2270.39,1347.28
14,"23/04/2014",492,"WD",20,"M6","DAY","la terrasse",1440,6804,1224.72,4.19,1.68,"ABA",1,"MINI MACHO","MINI MACHO",4,4,54511,17,"0","8","112",0.0694229404,87.25,46.17,2274.58,1348.96
15,"23/04/2014",351,"WD",12,"PuissanceTNT","DAY","la lingerie pour toutes les morpho",1500,1881,338.58,0,0.45,"A",1,"LES SIMPSON:L ESPION QUI M AIDAIT+U","LES SIMPSON:L ESPION QUI M AIDAIT+U",4,4,53679,17,"0","8","112",0.0693848337,122.87,78.77,2274.58,1349.41
15,"23/04/2014",193,"WD",12,"M6","DAY","la lingerie pour toutes les morpho",1515,3420,615.6,1.9,1.08,"ABA",0,"MINI MACHO","HAWTHORNE:L EPEE DE DAMOCLES",4,4,53679,17,"0","8","112",0.0693848337,124.77,79.85,2276.48,1350.49
15,"23/04/2014",230,"WD",20,"M6","DAY","effet sculptant",1530,4698,845.64,1.82,0.89,"ABA",0,"MINI MACHO","HAWTHORNE:L EPEE DE DAMOCLES",4,4,52946,17,"0","8","112",0.0693848337,268.27,138.57,2278.3,1351.38
16,"23/04/2014",271,"WD",12,"M6","DAY","la lingerie pour toutes les morpho",1610,3306,595.08,2.33,1.01,"ACC",1,"HAWTHORNE:L EPEE DE DAMOCLES","HAWTHORNE:L EPEE DE DAMOCLES",4,4,52102,17,"0","8","112",0.0745623736,127.1,80.86,2280.63,1352.39
17,"23/04/2014",721,"WD",12,"M6","DAY","la lingerie pour toutes les morpho",1710,4902,882.36,2.53,1.45,"CBB",1,"LES REINES DU SHOPPING","LES REINES DU SHOPPING",4,4,51043,17,"0","8","112",0.088854869,129.63,82.31,2283.16,1353.84
18,"23/04/2014",341,"WD",12,"M6","ACCESS","la lingerie pour toutes les morpho",1900,7125,1282.5,3.42,1.82,"CBB",1,"LA MEILLEURE BOULANGERIE DE FRANCE","LA MEILLEURE BOULANGERIE DE FRANCE",4,4,53390,17,"0","8","112",0.0860026658,133.05,84.13,2286.58,1355.66
19,"23/04/2014",702,"WD",12,"PuissanceTNT","ACCESS","la chaussure pour toutes les morpho'",1910,5135.7,924.426,1.41,1.35,"J",1,"LES MARSEILLAIS A RIO+CHARMED:A L E","LES MARSEILLAIS A RIO+CHARMED:A L E",4,4,53207,17,"0","8","112",0.0653886013,350.56,217.64,2287.99,1357.01
10,"24/04/2014",104,"WD",20,"M6","DAY","la terrasse",1015,1296,233.28,0.19,0.12,"CBB",1,"LES REINES DU SHOPPING","LES REINES DU SHOPPING",4,5,57046,17,"0","7","113",0.0484286373,87.44,46.29,2288.18,1357.13
12,"24/04/2014",68,"WD",12,"PuissanceTNT","DAY","la chaussure pour toutes les morpho'",1220,803.7,144.666,0.21,0.17,"J",1,"W9 HITS+UNE NOUNOU D ENFER:CEE CEE","W9 HITS+UNE NOUNOU D ENFER:CEE CEE",4,5,56986,17,"0","7","113",0.0437506265,350.77,217.81,2288.39,1357.3
12,"24/04/2014",109,"WD",20,"M6","DAY","effet sculptant",1230,4860,874.8,0.38,0.43,"ACC",1,"LA PETITE MAISON DANS LA PRAIRIE:SO","LA PETITE MAISON DANS LA PRAIRIE:SO",4,5,56986,17,"0","7","113",0.0437506265,268.65,139,2288.77,1357.73
12,"24/04/2014",118,"WD",20,"PuissanceTNT","DAY","la terrasse",1230,1944,349.92,0.12,0.11,"J",0,"TALENT TOUT NEUF:JUDITH+UNE NOUNOU","GLEE:FANTAS-STEVIE-QUE+UNE NOUNOU D",4,5,57244,17,"0","7","113",0.0437506265,87.56,46.4,2288.89,1357.84
13,"24/04/2014",155,"WD",12,"PuissanceTNT","DAY","la lingerie pour toutes les morpho",1320,1881,338.58,0.16,0.43,"A",1,"LES SIMPSON:C EST MOI QUI L AI FAIT","LES SIMPSON:C EST MOI QUI L AI FAIT",4,5,55801,17,"0","7","113",0.057276846,133.21,84.56,2289.05,1358.27
14,"24/04/2014",398,"WD",12,"M6","DAY","la chaussure pour toutes les morpho'",1410,5130,923.4,5.66,1.77,"ABF",1,"POUR UNE VIE MEILLEURE","POUR UNE VIE MEILLEURE",4,5,55509,17,"0","7","113",0.0694229404,356.43,219.58,2294.71,1360.04
15,"24/04/2014",272,"WD",20,"M6","DAY","la terrasse",1530,4698,845.64,3.18,0.87,"EBD",0,"PLUS VITE QUE LA MUSIQUE:DAVID CARR","HAWTHORNE:LE TEMPS DES ADIEUX",4,5,52670,17,"0","7","113",0.0693848337,90.74,47.27,2297.89,1360.91
15,"24/04/2014",234,"WD",20,"PuissanceTNT","DAY","effet sculptant",1530,2389.5,430.11,0.16,0.67,"A",1,"LES SIMPSON:LE MONORAIL+UNE NOUNOU","LES SIMPSON:LE MONORAIL+UNE NOUNOU",4,5,52670,17,"0","7","113",0.0693848337,268.81,139.67,2298.05,1361.58
16,"24/04/2014",165,"WD",12,"PuissanceTNT","DAY","la chaussure pour toutes les morpho'",1610,1008.9,181.602,0.18,0.66,"J",1,"LES SIMPSON:PREMIER AMOUR+SOS TABAT","LES SIMPSON:PREMIER AMOUR+SOS TABAT",4,5,51950,17,"0","7","113",0.0745623736,356.61,220.24,2298.23,1362.24
16,"24/04/2014",318,"WD",20,"M6","DAY","effet sculptant",1610,4698,845.64,1.31,0.83,"ACC",1,"HAWTHORNE:LE TEMPS DES ADIEUX","HAWTHORNE:LE TEMPS DES ADIEUX",4,5,51950,17,"0","7","113",0.0745623736,270.12,140.5,2299.54,1363.07
16,"24/04/2014",765,"WD",20,"M6","DAY","la terrasse",1640,5508,991.44,2.07,1.01,"CBB",1,"LES REINES DU SHOPPING","LES REINES DU SHOPPING",4,5,51096,17,"0","7","113",0.0745623736,92.81,48.28,2301.61,1364.08
17,"24/04/2014",380,"WD",20,"M6","DAY","effet sculptant",1830,7695,1385.1,1.93,1.21,"CBB",1,"LA MEILLEURE BOULANGERIE DE FRANCE","LA MEILLEURE BOULANGERIE DE FRANCE",4,5,51112,17,"0","7","113",0.088854869,272.05,141.71,2303.54,1365.29
18,"24/04/2014",206,"WD",12,"PuissanceTNT","ACCESS","la lingerie pour toutes les morpho",1820,2063.4,371.412,0.07,0.48,"J",1,"LES MARSEILLAIS A RIO+CHARMED:FRERE","LES MARSEILLAIS A RIO+CHARMED:FRERE",4,5,51916,17,"0","7","113",0.0860026658,133.28,85.04,2303.61,1365.77
18,"24/04/2014",317,"WD",12,"M6","ACCESS","la lingerie pour toutes les morpho",1900,7125,1282.5,2.19,1.7,"CBB",1,"LA MEILLEURE BOULANGERIE DE FRANCE","LA MEILLEURE BOULANGERIE DE FRANCE",4,5,53211,17,"0","7","113",0.0860026658,135.47,86.74,2305.8,1367.47
19,"24/04/2014",630,"WD",12,"PuissanceTNT","ACCESS","la chaussure pour toutes les morpho'",1910,5135.7,924.426,1.01,1.49,"J",1,"LES MARSEILLAIS A RIO+CHARMED:LA MA","LES MARSEILLAIS A RIO+CHARMED:LA MA",4,5,53121,17,"0","7","113",0.0653886013,357.62,221.73,2306.81,1368.96
20,"24/04/2014",791,"WD",12,"M6","PEAK","la lingerie pour toutes les morpho",2025,27360,4924.8,7.35,5.38,"ACB",1,"SCENES DE MENAGES","SCENES DE MENAGES",4,5,51443,17,"0","7","113",0.0824777966,142.82,92.12,2314.16,1374.34
22,"24/04/2014",600,"WD",12,"M6","NIGHT","la lingerie pour toutes les morpho",2160,21090,3796.2,5.01,2.87,"ACA",1,"N C I S LOS ANGELES:LE CINQUIEME HO","N C I S LOS ANGELES:LE CINQUIEME HO",4,5,50546,17,"0","7","113",0.0591018252,147.83,94.99,2319.17,1377.21
23,"24/04/2014",342,"WD",12,"M6","NIGHT","la chaussure pour toutes les morpho'",2180,15390,2770.2,4.04,2.15,"ACA",1,"N C I S LOS ANGELES:POLITIQUEMENT V","N C I S LOS ANGELES:POLITIQUEMENT V",4,5,52326,17,"0","7","113",0.0289851111,361.66,223.88,2323.21,1379.36
10,"25/04/2014",128,"WD",20,"PuissanceTNT","DAY","la terrasse",1100,1053,189.54,0.12,0.15,"J",1,"METEO W9+UN DOS TRES:L INCONNU","A VOS CLIPS+UN DOS TRES:L INCONNU",4,6,57531,17,"0","6","114",0.0484286373,92.93,48.43,2323.33,1379.51
11,"25/04/2014",98,"WD",12,"M6","DAY","la lingerie pour toutes les morpho",1120,1254,225.72,0.73,0.46,"ACC",1,"LA PETITE MAISON DANS LA PRAIRIE:LE","LA PETITE MAISON DANS LA PRAIRIE:LE",4,6,58235,17,"0","6","114",0.0502842677,148.56,95.45,2324.06,1379.97
12,"25/04/2014",165,"WD",20,"M6","DAY","la terrasse",1230,4860,874.8,0.7,0.74,"ACC",1,"LA PETITE MAISON DANS LA PRAIRIE:LE","LA PETITE MAISON DANS LA PRAIRIE:LE",4,6,57868,17,"0","6","114",0.0437506265,93.63,49.17,2324.76,1380.71
13,"25/04/2014",168,"WD",12,"PuissanceTNT","DAY","la lingerie pour toutes les morpho",1250,1653,297.54,0.22,0.22,"AC",1,"GLEE:LA REINE DE LA PROMO+UNE NOUNO","GLEE:LA REINE DE LA PROMO+UNE NOUNO",4,6,56936,17,"0","6","114",0.057276846,148.78,95.67,2324.98,1380.93
13,"25/04/2014",282,"WD",12,"M6","DAY","la lingerie pour toutes les morpho",1340,4845,872.1,2.91,1.38,"EBL",0,"ASTUCE DE CHEF","PLUS VITE QUE LA MUSIQUE:DAVID CARR",4,6,56194,17,"0","6","114",0.057276846,151.69,97.05,2327.89,1382.31
13,"25/04/2014",288,"WD",20,"PuissanceTNT","DAY","effet sculptant",1320,2673,481.14,0.27,0.45,"A",1,"LES SIMPSON:TREEHOUSE OF HORROR XVI","LES SIMPSON:TREEHOUSE OF HORROR XVI",4,6,56194,17,"0","6","114",0.057276846,272.32,142.16,2328.16,1382.76
14,"25/04/2014",153,"WD",12,"PuissanceTNT","DAY","la chaussure pour toutes les morpho'",1350,1767,318.06,0.16,0.51,"A",1,"LES SIMPSON:LE GRAND FRERE+UNE NOUN","LES SIMPSON:LE GRAND FRERE+UNE NOUN",4,6,56006,17,"0","6","114",0.0694229404,361.82,224.39,2328.32,1383.27
14,"25/04/2014",518,"WD",12,"M6","DAY","la chaussure pour toutes les morpho'",1440,4788,861.84,3.22,2.05,"ABF",1,"LA PRINCESSE ET LE JARDINIER","LA PRINCESSE ET LE JARDINIER",4,6,54448,17,"0","6","114",0.0694229404,365.04,226.44,2331.54,1385.32
15,"25/04/2014",163,"WD",20,"M6","DAY","effet sculptant",1515,4860,874.8,2.35,1.37,"ABF",0,"LA PRINCESSE ET LE JARDINIER","PLUS VITE QUE LA MUSIQUE:IRMA",4,6,53380,17,"0","6","114",0.0693848337,274.67,143.53,2333.89,1386.69
15,"25/04/2014",265,"WD",20,"M6","DAY","la terrasse",1530,4698,845.64,1.57,1.01,"EBD",0,"PLUS VITE QUE LA MUSIQUE:IRMA","HAWTHORNE:LES 9 CERCLES DE L ENFER",4,6,52753,17,"0","6","114",0.0693848337,95.2,50.18,2335.46,1387.7
15,"25/04/2014",171,"WD",12,"PuissanceTNT","DAY","la lingerie pour toutes les morpho",1530,1681.5,302.67,0.17,0.65,"A",1,"LES SIMPSON:NE LUI JETEZ PAS LA PRE","LES SIMPSON:NE LUI JETEZ PAS LA PRE",4,6,52753,17,"0","6","114",0.0693848337,151.86,97.7,2335.63,1388.35
16,"25/04/2014",241,"WD",12,"M6","DAY","la lingerie pour toutes les morpho",1610,3306,595.08,1.99,1.05,"ACC",1,"HAWTHORNE:LES 9 CERCLES DE L ENFER","HAWTHORNE:LES 9 CERCLES DE L ENFER",4,6,51722,17,"0","6","114",0.0745623736,153.85,98.75,2337.62,1389.4
17,"25/04/2014",393,"WD",20,"M6","DAY","effet sculptant",1830,7695,1385.1,2.26,1.38,"CBB",1,"LA MEILLEURE BOULANGERIE DE FRANCE","LA MEILLEURE BOULANGERIE DE FRANCE",4,6,50957,17,"0","6","114",0.088854869,276.93,144.91,2339.88,1390.78
18,"25/04/2014",254,"WD",20,"PuissanceTNT","ACCESS","la terrasse",1820,2932.2,527.796,0.31,0.49,"J",1,"LES MARSEILLAIS A RIO+CHARMED:LA MO","LES MARSEILLAIS A RIO+CHARMED:LA MO",4,6,51387,17,"0","6","114",0.0860026658,95.51,50.67,2340.19,1391.27
18,"25/04/2014",314,"WD",12,"M6","ACCESS","la chaussure pour toutes les morpho'",1900,7125,1282.5,2.79,1.88,"CBB",1,"LA MEILLEURE BOULANGERIE DE FRANCE","LA MEILLEURE BOULANGERIE DE FRANCE",4,6,52175,17,"0","6","114",0.0860026658,367.83,228.32,2342.98,1393.15
19,"25/04/2014",424,"WD",12,"PuissanceTNT","ACCESS","la lingerie pour toutes les morpho",1910,5135.7,924.426,1.14,1.27,"J",1,"LES MARSEILLAIS A RIO+CHARMED:LUNE","LES MARSEILLAIS A RIO+CHARMED:LUNE",4,6,52081,17,"0","6","114",0.0653886013,154.99,100.02,2344.12,1394.42
20,"25/04/2014",530,"WD",12,"M6","PEAK","la chaussure pour toutes les morpho'",2010,21660,3898.8,5.2,4.01,"DAA",0,"LE 1945:NATHALIE RENOUX","SCENES DE MENAGES",4,6,50432,17,"0","6","114",0.0824777966,373.03,232.33,2349.32,1398.43
10,"26/04/2014",52,"WE",12,"M6","DAY","la chaussure pour toutes les morpho'",1040,342,61.56,0,0.14,"EBD",0,"PLUS VITE QUE LA MUSIQUE:DAVID CARR","NEW GIRL:L OURAGAN GEGE",4,7,49836,17,"0","5","115",0.0484286373,373.03,232.47,2349.32,1398.57
11,"26/04/2014",60,"WE",12,"PuissanceTNT","DAY","la lingerie pour toutes les morpho",1130,1031.7,185.706,0.06,0.32,"J",1,"GENERATION TOP 50:1990 - VOL.1+CHAR","GENERATION TOP 50:1989 - VOL.2+CHAR",4,7,50092,17,"0","5","115",0.0502842677,155.05,100.34,2349.38,1398.89
12,"26/04/2014",114,"WE",12,"M6","DAY","la lingerie pour toutes les morpho",1250,3135,564.3,0.8,0.66,"EBJ",0,"CULTURES LOCALES","METEO 6",4,7,52139,17,"0","5","115",0.0437506265,155.85,101,2350.18,1399.55
13,"26/04/2014",208,"WE",12,"PuissanceTNT","DAY","la lingerie pour toutes les morpho",1340,2057.7,370.386,0.19,0.47,"AC",1,"MODERN FAMILY:LA TELE QUI COMMANDE+","MODERN FAMILY:LA TELE QUI COMMANDE+",4,7,49329,17,"0","5","115",0.057276846,156.04,101.47,2350.37,1400.02
14,"26/04/2014",137,"WE",12,"PuissanceTNT","DAY","la chaussure pour toutes les morpho'",1420,1806.9,325.242,0.33,0.5,"AC",1,"MODERN FAMILY:SPLASH DE LUNES+CHARM","MODERN FAMILY:SPLASH DE LUNES+CHARM",4,7,48655,17,"0","5","115",0.0694229404,373.36,232.97,2350.7,1400.52
16,"26/04/2014",145,"WE",12,"PuissanceTNT","DAY","la lingerie pour toutes les morpho",1700,2034.9,366.282,0.11,0.5,"ACC",1,"GLEE:LE LEPRECHAUN+CHARMED:NYMPHES","GLEE:LE LEPRECHAUN+CHARMED:NYMPHES",4,7,44581,17,"0","5","115",0.0745623736,156.15,101.97,2350.81,1401.02
17,"26/04/2014",185,"WE",12,"M6","DAY","la chaussure pour toutes les morpho'",1800,3705,666.9,0.98,0.62,"EBL",0,"ASTUCE DE CHEF","Y A QUE LES IMBECILES QUI NE CHANGE",4,7,44563,17,"0","5","115",0.088854869,374.34,233.59,2351.79,1401.64
18,"26/04/2014",421,"WE",12,"PuissanceTNT","ACCESS","la lingerie pour toutes les morpho",1910,4531.5,815.67,0.37,1,"A",1,"SODA+LES AVENTURES DE TINTIN:TINTIN","SODA+LES AVENTURES DE TINTIN:TINTIN",4,7,47416,17,"0","5","115",0.0860026658,156.52,102.97,2352.16,1402.64
20,"26/04/2014",589,"WE",20,"M6","PEAK","la terrasse",2005,22680,4082.4,5.82,3.2,"DAA",0,"LE 1945:NATHALIE RENOUX","SCENES DE MENAGES",4,7,46771,17,"0","5","115",0.0824777966,101.33,53.87,2357.98,1405.84
20,"26/04/2014",845,"WE",12,"M6","PEAK","la chaussure pour toutes les morpho'",2025,17100,3078,6.19,3.81,"ACB",1,"SCENES DE MENAGES","SCENES DE MENAGES",4,7,46771,17,"0","5","115",0.0824777966,380.53,237.4,2364.17,1409.65
21,"26/04/2014",673,"WE",12,"M6","PEAK","la lingerie pour toutes les morpho",2160,11400,2052,4.12,2.79,"ACA",1,"HAWAII 5-0:HA I OLE","HAWAII 5-0:HA I OLE",4,7,47133,17,"0","5","115",0.061608583,160.64,105.76,2368.29,1412.44
9,"27/04/2014",28,"WE",20,"M6","DAY","effet sculptant",905,243,43.74,0.14,0.18,"EBD",0,"PLUS VITE QUE LA MUSIQUE:LATIN LOVE","M6 BOUTIQUE:DES TOPS ET DES OFFRES",4,1,44469,18,"0","4","116",0.0381771083,277.07,145.09,2368.43,1412.62
11,"27/04/2014",98,"WE",12,"PuissanceTNT","DAY","la lingerie pour toutes les morpho",1130,1943.7,349.866,0.37,0.35,"J",1,"GENERATION TOP 50:1988 - VOL.2+SUPE","PLUS VITE QUE LA MUSIQUE:CRIS CAB+S",4,1,47991,18,"0","4","116",0.0502842677,161.01,106.11,2368.8,1412.97
12,"27/04/2014",101,"WE",20,"PuissanceTNT","DAY","effet sculptant",1230,1944,349.92,0.52,0.34,"J",0,"QUOI DE NEUF - W9+SUPER HERO FAMILY","COMPORTEMENT SUSPECT+SUPER HERO FAM",4,1,50208,18,"0","4","116",0.0437506265,277.59,145.43,2369.32,1413.31
15,"27/04/2014",375,"WE",12,"PuissanceTNT","DAY","la chaussure pour toutes les morpho'",1500,1784.1,321.138,0.57,0.93,"A",1,"UNE VIE DE MENSONGES+DESPERATE HOUS","UNE VIE DE MENSONGES+DESPERATE HOUS",4,1,43426,18,"0","4","116",0.0693848337,381.1,238.33,2369.89,1414.24
16,"27/04/2014",540,"WE",12,"M6","DAY","la chaussure pour toutes les morpho'",1650,4845,872.1,3.21,1.66,"EBL",1,"DECO - M6 -:C EST DU BONHEUR","DECO - M6 -:C EST DU BONHEUR",4,1,41922,18,"0","4","116",0.0745623736,384.31,239.99,2373.1,1415.9
17,"27/04/2014",734,"WE",12,"M6","DAY","la lingerie pour toutes les morpho",1810,7695,1385.1,3.39,1.88,"DDB",1,"66 MINUTES:REPORTAGE:PARCS AQUATIQU","66 MINUTES:REPORTAGE:PARCS AQUATIQU",4,1,42133,18,"0","4","116",0.088854869,164.4,107.99,2376.49,1417.78
18,"27/04/2014",391,"WE",12,"PuissanceTNT","ACCESS","la lingerie pour toutes les morpho",1820,4332,779.76,0.82,0.9,"AC",1,"SODA+DESPERATE HOUSEWIVES:LA FORMUL","SODA+DESPERATE HOUSEWIVES:LA FORMUL",4,1,43656,18,"0","4","116",0.0860026658,165.22,108.89,2377.31,1418.68
19,"27/04/2014",405,"WE",12,"PuissanceTNT","ACCESS","la lingerie pour toutes les morpho",1930,5187,933.66,0.76,1.31,"J",1,"SODA+NORBERT ET JEAN LE DEFI","SODA+NORBERT ET JEAN LE DEFI",4,1,46101,18,"0","4","116",0.0653886013,165.98,110.2,2378.07,1419.99
20,"27/04/2014",747,"WE",20,"M6","PEAK","la terrasse",2025,29970,5394.6,4.89,3.87,"DDB",1,"E EGAL M6:REPORTAGE:ALIMENTATION SO","E EGAL M6:REPORTAGE:L ESPACE POUR T",4,1,46728,18,"0","4","116",0.0824777966,106.22,57.74,2382.96,1423.86
21,"27/04/2014",291,"WE",12,"PuissanceTNT","PEAK","la chaussure pour toutes les morpho'",2140,5643,1015.74,1.72,1.14,"A",1,"BODY OF PROOF:VIRUS - 1ERE PARTIE+L","BODY OF PROOF:VIRUS - 1ERE PARTIE+L",4,1,48453,18,"0","4","116",0.061608583,386.03,241.13,2384.68,1425
22,"27/04/2014",502,"WE",12,"M6","NIGHT","la lingerie pour toutes les morpho",2250,7410,1333.8,2.49,2.35,"DDB",0,"CAPITAL:REPORTAGE:ESCROQUERIE LA PE","ENQUETE EXCLUSIVE:FRIME FRIC ET COM",4,1,51206,18,"0","4","116",0.0591018252,168.47,112.55,2387.17,1427.35
9,"28/04/2014",29,"WD",12,"M6","DAY","la lingerie pour toutes les morpho",950,285,51.3,0.35,0.09,"DG",0,"METEO 6","LES REINES DU SHOPPING",4,2,58283,18,"0","3","117",0.0381771083,168.82,112.64,2387.52,1427.44
10,"28/04/2014",130,"WD",12,"M6","DAY","la chaussure pour toutes les morpho'",1015,912,164.16,0.11,0.26,"CBB",1,"LES REINES DU SHOPPING","LES REINES DU SHOPPING",4,2,58435,18,"0","3","117",0.0484286373,386.14,241.39,2387.63,1427.7
12,"28/04/2014",77,"WD",12,"PuissanceTNT","DAY","la lingerie pour toutes les morpho",1230,912,164.16,0.12,0.15,"J",1,"W9 HITS+UNE NOUNOU D ENFER:UN CHANT","METEO W9+UNE NOUNOU D ENFER:UN CHAN",4,2,58867,18,"0","3","117",0.0437506265,168.94,112.79,2387.75,1427.85
12,"28/04/2014",83,"WD",12,"M6","DAY","la chaussure pour toutes les morpho'",1240,3420,615.6,0.93,0.58,"ACC",0,"LA PETITE MAISON DANS LA PRAIRIE:L","PLUS VITE QUE LA MUSIQUE:CRIS CAB",4,2,58983,18,"0","3","117",0.0437506265,387.07,241.97,2388.68,1428.43
13,"28/04/2014",261,"WD",20,"PuissanceTNT","DAY","la terrasse",1250,2349,422.82,0.23,0.35,"AC",1,"GLEE:OPERATION PIANO VIOLET+UNE NOU","GLEE:OPERATION PIANO VIOLET+UNE NOU",4,2,58101,18,"0","3","117",0.057276846,106.45,58.09,2388.91,1428.78
13,"28/04/2014",256,"WD",12,"PuissanceTNT","DAY","la chaussure pour toutes les morpho'",1320,1881,338.58,0.14,0.44,"A",1,"LES SIMPSON:HOMER S ENGAGE+UNE NOUN","LES SIMPSON:HOMER S ENGAGE+UNE NOUN",4,2,57597,18,"0","3","117",0.057276846,387.21,242.41,2389.05,1429.22
15,"28/04/2014",242,"WD",20,"PuissanceTNT","DAY","effet sculptant",1500,2308.5,415.53,0.19,0.59,"A",1,"LES SIMPSON:LE JOUR DE LA RACLEE+UN","LES SIMPSON:LE JOUR DE LA RACLEE+UN",4,2,54678,18,"0","3","117",0.0693848337,277.78,146.02,2389.24,1429.81
15,"28/04/2014",163,"WD",20,"M6","DAY","effet sculptant",1530,4698,845.64,2.34,1.11,"EBD",0,"PLUS VITE QUE LA MUSIQUE:CRIS CAB","HAWTHORNE:UN SECRET BIEN GARDE",4,2,53914,18,"0","3","117",0.0693848337,280.12,147.13,2391.58,1430.92
17,"28/04/2014",112,"WD",12,"PuissanceTNT","DAY","la chaussure pour toutes les morpho'",1710,1293.9,232.902,0,0.3,"J",1,"LES SIMPSON:MARGE A TROUVE UN BOULO","GLEE:DERNIERE CHANCE+SOS TABATHA",4,2,51837,18,"0","3","117",0.088854869,387.21,242.71,2391.58,1431.22
17,"28/04/2014",687,"WD",12,"M6","DAY","la lingerie pour toutes les morpho",1710,4902,882.36,3.65,1.57,"CBB",1,"LES REINES DU SHOPPING","LES REINES DU SHOPPING",4,2,51837,18,"0","3","117",0.088854869,172.59,114.36,2395.23,1432.79
18,"28/04/2014",631,"WD",20,"M6","ACCESS","la terrasse",1830,7695,1385.1,2.62,1.74,"CBB",1,"LA MEILLEURE BOULANGERIE DE FRANCE","LA MEILLEURE BOULANGERIE DE FRANCE",4,2,52506,18,"0","3","117",0.0860026658,109.07,59.83,2397.85,1434.53
18,"28/04/2014",261,"WD",20,"PuissanceTNT","ACCESS","la terrasse",1820,2932.2,527.796,0.23,0.41,"J",1,"LES MARSEILLAIS A RIO+CHARMED:AVATA","LES MARSEILLAIS A RIO+CHARMED:AVATA",4,2,52506,18,"0","3","117",0.0860026658,109.3,60.24,2398.08,1434.94
18,"28/04/2014",586,"WD",12,"M6","ACCESS","la lingerie pour toutes les morpho",1900,7125,1282.5,3.38,1.93,"CBB",1,"LA MEILLEURE BOULANGERIE DE FRANCE","LA MEILLEURE BOULANGERIE DE FRANCE",4,2,52506,18,"0","3","117",0.0860026658,175.97,116.29,2401.46,1436.87
22,"28/04/2014",1093,"WD",12,"M6","NIGHT","la chaussure pour toutes les morpho'",2180,22800,4104,4.04,3.82,"CBB",1,"TOP CHEF - M6 -:LE CHOC DES CHAMPIO","TOP CHEF - M6 -:LE CHOC DES CHAMPIO",4,2,54579,18,"0","3","117",0.0591018252,391.25,246.53,2405.5,1440.69
9,"29/04/2014",20,"WD",12,"M6","DAY","la chaussure pour toutes les morpho'",950,285,51.3,0,0.1,"DG",0,"METEO 6","LES REINES DU SHOPPING",4,3,58920,18,"0","2","118",0.0381771083,391.25,246.63,2405.5,1440.79
10,"29/04/2014",117,"WD",12,"M6","DAY","la lingerie pour toutes les morpho",1015,912,164.16,0,0.11,"CBB",1,"LES REINES DU SHOPPING","LES REINES DU SHOPPING",4,3,59037,18,"0","2","118",0.0484286373,175.97,116.4,2405.5,1440.9
11,"29/04/2014",107,"WD",12,"PuissanceTNT","DAY","la lingerie pour toutes les morpho",1130,803.7,144.666,0.01,0.1,"J",1,"A VOS CLIPS+UN DOS TRES:JOUR DE FET","A VOS CLIPS+UN DOS TRES:JOUR DE FET",4,3,59163,18,"0","2","118",0.0502842677,175.98,116.5,2405.51,1441
