"Date","visits_gain","Chaine","Ecran","Version","Heure","GRP","BudgetNet","Format","Isole","TAv","EmAv","TAp","EmAp","weekday","nthweek","month"
2014-01-26,-32,4,2051,15,20,0.1,122,30,1,17,659,16,46,0,3,1
2014-01-26,-14,4,2121,15,21,0.05,98,30,1,17,38,16,46,0,3,1
2014-01-26,1910,1,2140,4,21,4.79,4957.2,20,1,33,114,32,131,0,3,1
2014-01-26,655,5,2151,9,22,0.38,196.02,20,1,17,207,16,218,0,3,1
2014-01-26,-4,2,2251,9,23,0.15,76.14,20,1,18,63,17,72,0,3,1
2014-01-27,-1,2,721,4,7,0.01,4.86,20,1,39,171,39,185,1,4,1
2014-01-27,26,2,751,9,7,0.01,4.86,20,1,52,786,48,50,1,4,1
2014-01-27,-1,5,901,4,8,0.05,24.3,20,1,51,727,11,182,1,4,1
2014-01-27,52,4,921,15,9,0.02,16.2,20,1,11,200,11,207,1,4,1
2014-01-27,-3,4,1001,15,9,0.05,27.6,20,1,11,200,11,207,1,4,1
2014-01-27,396,1,1015,9,10,0.39,174.96,20,1,26,477,25,514,1,4,1
2014-01-27,40,4,1041,15,11,0.07,16.2,20,1,11,200,11,207,1,4,1
2014-01-27,949,1,1120,4,11,0.21,379.08,20,1,19,209,18,220,1,4,1
2014-01-27,17,5,1211,9,11,0.04,144.18,20,1,11,545,16,203,1,4,1
2014-01-27,-4,4,1211,15,11,0.07,16.2,20,1,11,557,16,593,1,4,1
2014-01-27,122,5,1231,4,12,0.05,213.84,20,1,17,196,16,203,1,4,1
2014-01-27,1134,1,1230,9,12,1.53,874.8,20,1,19,234,18,243,1,4,1
2014-01-27,171,5,1301,9,12,0.08,244.62,20,1,17,196,16,203,1,4,1
2014-01-27,0,2,1241,4,13,0.05,22.68,20,1,18,705,17,742,1,4,1
2014-01-27,1457,1,1305,4,13,2.81,1312.2,20,1,19,682,18,715,1,4,1
2014-01-27,162,4,1341,15,13,0.05,24,30,0,11,557,16,697,1,4,1
2014-01-27,118,5,1321,3,13,0.08,290,30,0,17,196,16,203,1,4,1
2014-01-27,119,5,1411,4,13,0.12,103.68,20,0,17,196,11,184,1,4,1
2014-01-27,-91,2,1411,9,13,0.36,85.86,20,0,18,61,17,70,1,4,1
2014-01-27,1300,1,1410,9,14,4.59,1312.2,20,1,15,434,15,471,1,4,1
2014-01-27,-7,4,1451,15,14,0.04,45.4,20,1,17,659,16,697,1,4,1
2014-01-27,75,5,1421,9,14,0.13,103.68,20,0,11,170,11,184,1,4,1
2014-01-27,-18,2,1421,4,15,0.34,74.52,20,0,18,68,17,78,1,4,1
2014-01-27,-23,4,1611,15,16,0.15,51.8,20,1,17,555,16,592,1,4,1
2014-01-27,59,5,1611,4,16,0.11,63.18,20,1,11,681,11,714,1,4,1
2014-01-27,2420,1,1640,4,17,2.8,991.44,20,1,26,477,25,514,1,4,1
2014-01-27,32,4,1741,15,17,0.09,60,20,0,17,555,16,592,1,4,1
2014-01-27,32,5,1801,3,17,0.01,150,30,0,17,196,16,203,1,4,1
2014-01-27,-44,4,1821,15,17,0.12,92,30,1,17,555,16,470,1,4,1
2014-01-27,1607,2,1821,9,18,0.2,90.72,20,0,20,158,19,173,1,4,1
2014-01-27,1649,1,1830,9,18,4.03,1385.1,20,0,25,741,24,764,1,4,1
2014-01-27,114,5,1841,3,18,0,184,30,1,17,196,16,203,1,4,1
2014-01-27,1806,1,1900,4,18,4.54,1676.7,20,1,25,741,24,764,1,4,1
2014-01-27,-1,2,1841,4,19,0.19,102.06,20,1,20,155,19,170,1,4,1
2014-01-27,-52,2,1921,3,19,0.13,114,30,1,20,155,18,427,1,4,1
2014-01-27,1157,1,1940,3,19,4.02,2700,30,0,33,8,44,28,1,4,1
2014-01-27,-1251,4,1941,15,19,0.1,60,20,0,17,433,16,470,1,4,1
2014-01-27,-1436,2,1951,3,19,0.09,138,30,0,19,380,18,430,1,4,1
2014-01-27,20,2,2021,3,20,0.06,112,30,1,19,381,18,428,1,4,1
2014-01-27,2584,1,2010,9,20,7.72,6123.6,20,1,32,432,18,715,1,4,1
2014-01-27,-20,4,2031,15,20,0.08,84.2,20,1,17,433,16,470,1,4,1
2014-01-27,89,5,2051,3,20,0.16,238,30,0,52,272,2,749,1,4,1
2014-01-27,-43,2,2051,3,20,0.07,98,30,0,45,395,4,748,1,4,1
2014-01-27,3093,1,2050,4,20,4.88,6998.4,20,1,44,755,25,755,1,4,1
2014-01-27,516,2,2121,9,21,0.12,131.22,20,0,4,717,4,748,1,4,1
2014-01-27,199,5,2141,3,21,0.28,358,30,0,2,725,2,749,1,4,1
2014-01-27,37,4,2141,15,21,0,79.4,20,1,17,659,16,697,1,4,1
2014-01-27,333,5,2151,3,22,0.29,308,30,1,2,725,2,749,1,4,1
2014-01-27,78,1,2530,3,25,0.09,432,30,1,46,612,19,47,1,4,1
2014-01-28,3,2,721,4,7,0,4.86,20,1,46,355,46,387,2,4,1
2014-01-28,-13,2,751,3,8,0,6,30,1,52,786,48,50,2,4,1
2014-01-28,0,5,901,9,8,0.04,32.4,20,1,51,727,11,431,2,4,1
2014-01-28,16,4,851,15,9,0.05,18,30,1,11,200,11,207,2,4,1
2014-01-28,51,5,1001,4,9,0.06,61.56,20,0,11,387,11,431,2,4,1
2014-01-28,41,4,951,15,9,0.04,17.8,20,0,11,200,11,207,2,4,1
2014-01-28,443,1,1015,3,10,0.41,216,30,1,26,477,25,514,2,4,1
2014-01-28,49,5,1131,9,11,0.03,102.06,20,1,11,39,11,48,2,4,1
2014-01-28,346,1,1120,9,11,0.24,379.08,20,1,19,234,18,243,2,4,1
2014-01-28,77,5,1211,3,11,0.03,212,30,0,11,39,16,203,2,4,1
2014-01-28,-13,4,1211,15,11,0.05,11.4,20,0,11,557,16,593,2,4,1
2014-01-28,1437,1,1230,3,12,1.49,1080,30,0,19,233,18,242,2,4,1
2014-01-28,-1188,5,1231,4,12,0.03,244.62,20,0,17,196,16,203,2,4,1
2014-01-28,1164,1,1240,4,12,1.13,801.9,20,1,19,233,42,685,2,4,1
2014-01-28,167,5,1301,3,13,0.05,334,30,1,17,196,16,203,2,4,1
2014-01-28,901,1,1305,9,13,3.67,1312.2,20,0,19,682,18,715,2,4,1
2014-01-28,-595,4,1341,15,13,0.02,14.6,20,0,11,557,16,697,2,4,1
2014-01-28,279,5,1321,9,13,0.06,241.38,20,1,17,196,16,203,2,4,1
2014-01-28,123,5,1411,4,14,0.08,108.54,20,1,17,196,35,703,2,4,1
2014-01-28,1949,1,1410,4,14,4.77,1312.2,20,1,12,357,12,388,2,4,1
2014-01-28,-37,4,1451,15,14,0.08,35.6,20,1,17,659,16,697,2,4,1
2014-01-28,1580,1,1440,9,14,4.53,1312.2,20,0,12,357,12,388,2,4,1
2014-01-28,-1341,2,1421,9,14,0.3,77.76,20,0,18,73,17,83,2,4,1
2014-01-28,-39,5,1421,9,14,0.09,106.92,20,0,36,669,35,703,2,4,1
2014-01-28,33,4,1601,15,15,0.17,56,30,0,17,659,16,592,2,4,1
2014-01-28,7,2,1511,4,15,0.29,81,20,0,18,75,17,85,2,4,1
2014-01-28,121,5,1731,4,16,0,66.42,20,1,17,196,16,203,2,4,1
2014-01-28,1312,1,1640,4,17,3.19,991.44,20,1,26,477,25,514,2,4,1
2014-01-28,3504,1,1710,9,17,3.46,1093.5,20,0,26,477,25,514,2,4,1
2014-01-28,3504,4,1741,15,17,0.14,42.2,20,0,17,555,16,592,2,4,1
2014-01-28,-16,5,1801,3,17,0,116,30,0,17,196,16,203,2,4,1
2014-01-28,-170,2,1721,9,17,0.13,53.46,20,0,20,140,19,157,2,4,1
2014-01-28,27,4,1821,15,17,0.16,64,30,1,17,555,16,470,2,4,1
2014-01-28,1566,1,1830,4,18,3.8,1385.1,20,1,25,741,24,764,2,4,1
2014-01-28,42,5,1841,3,18,0,138,30,0,17,196,16,203,2,4,1
2014-01-28,-200,2,1821,4,18,0.15,64.8,20,0,20,150,19,166,2,4,1
2014-01-28,2121,1,1900,3,18,4.45,2070,30,1,25,741,24,764,2,4,1
2014-01-28,1580,1,1930,9,19,5.71,2187,20,1,33,1,32,16,2,4,1
2014-01-28,-83,2,1921,3,19,0.14,108,30,1,52,786,18,409,2,4,1
2014-01-28,34,4,1941,15,19,0.1,60,20,1,17,433,16,470,2,4,1
2014-01-28,158,2,2021,3,20,0.1,172,30,0,19,368,18,420,2,4,1
2014-01-28,135,5,1941,3,20,0,188,30,0,36,613,35,652,2,4,1
2014-01-28,2967,4,2031,15,20,0.14,82,30,0,17,433,16,470,2,4,1
2014-01-28,2106,1,2025,4,20,9.57,7290,20,0,19,682,18,715,2,4,1
2014-01-28,-22,5,2051,3,20,0.14,402,30,0,52,272,16,218,2,4,1
2014-01-28,-92,2,2051,9,20,0.32,126.36,20,0,45,395,4,691,2,4,1
2014-01-28,149,4,2131,15,21,0.05,62,30,0,17,555,16,592,2,4,1
2014-01-28,159,5,2131,3,21,0.17,512,30,0,17,207,16,218,2,4,1
2014-01-28,-135,2,2201,4,21,0.38,153.9,20,0,4,653,4,691,2,4,1
2014-01-28,268,5,2151,3,21,0.19,514,30,0,17,207,16,218,2,4,1
2014-01-28,-227,4,2141,15,22,0.05,50.2,20,0,17,555,16,592,2,4,1
2014-01-28,38,2,2211,9,22,0.38,153.9,20,1,4,653,4,691,2,4,1
2014-01-28,1998,1,2160,9,22,5.01,4957.2,20,1,6,402,6,445,2,4,1
2014-01-29,-12,5,721,9,7,0.01,14.58,20,1,35,276,50,751,3,4,1
2014-01-29,3,2,721,4,7,0.01,4.86,20,1,46,355,46,387,3,4,1
2014-01-29,5,2,751,9,7,0.01,4.86,20,1,46,355,48,50,3,4,1
2014-01-29,41,5,901,4,8,0.02,21.06,20,1,51,727,2,782,3,4,1
2014-01-29,35,5,1001,9,8,0.08,61.56,20,1,2,761,2,782,3,4,1
2014-01-29,2,4,851,15,9,0.03,11.4,20,1,17,587,16,625,3,4,1
2014-01-29,27,4,951,15,9,0.06,21,20,1,17,587,16,625,3,4,1
2014-01-29,507,1,1015,4,10,0.42,174.96,20,1,26,477,25,514,3,4,1
2014-01-29,85,5,1131,4,11,0.04,113.4,20,1,41,93,41,105,3,4,1
2014-01-29,730,1,1120,9,11,0.17,379.08,20,1,19,233,18,242,3,4,1
2014-01-29,-30,5,1211,9,11,0.03,165.24,20,1,41,93,16,203,3,4,1
2014-01-29,-6,4,1211,15,11,0.05,11.4,20,1,11,557,16,593,3,4,1
2014-01-29,126,5,1231,4,11,0.04,223.56,20,1,17,196,16,203,3,4,1
2014-01-29,579,1,1230,4,12,0.99,874.8,20,1,19,227,18,237,3,4,1
2014-01-29,-52,2,1231,4,12,0.01,22.68,20,1,18,709,17,745,3,4,1
2014-01-29,494,1,1240,9,12,0.88,801.9,20,1,19,227,42,677,3,4,1
2014-01-29,1536,1,1305,3,13,2.56,1620,30,0,19,682,18,715,3,4,1
2014-01-29,711,5,1321,3,13,0.05,320,30,0,17,196,16,203,3,4,1
2014-01-29,-1038,4,1341,15,13,0.06,14.6,20,0,11,557,16,697,3,4,1
2014-01-29,-444,2,1340,9,13,0.31,74.52,20,0,18,707,51,806,3,4,1
2014-01-29,-22,5,1411,9,13,0.06,139.32,20,1,17,196,41,208,3,4,1
2014-01-29,904,1,1410,3,14,5.26,1620,30,1,15,389,15,434,3,4,1
2014-01-29,1,4,1451,15,14,0.11,32.4,20,1,17,659,16,697,3,4,1
2014-01-29,2080,1,1440,3,14,4.82,1620,30,1,15,389,15,434,3,4,1
2014-01-29,-18,5,1451,4,15,0.07,139.32,20,1,41,201,41,208,3,4,1
2014-01-29,510,1,1515,4,15,3.89,903.96,20,1,15,389,42,685,3,4,1
2014-01-29,20,4,1611,15,16,0.16,53.4,20,1,17,555,16,592,3,4,1
2014-01-29,-5,4,1701,15,16,0.15,47,20,1,17,555,16,592,3,4,1
2014-01-29,2400,1,1640,3,16,2.59,1224,30,0,26,477,25,514,3,4,1
2014-01-29,-2053,5,1541,9,17,0.07,113.4,20,0,41,201,41,208,3,4,1
2014-01-29,3575,1,1710,3,17,3.43,1350,30,1,26,477,25,514,3,4,1
2014-01-29,99,2,1721,4,17,0.19,98.82,20,1,20,143,19,160,3,4,1
2014-01-29,-111,4,1821,15,17,0.18,80,30,1,17,555,16,470,3,4,1
2014-01-29,-12,5,1801,3,17,0.06,148,30,1,41,201,16,203,3,4,1
2014-01-29,851,1,1830,3,18,3.06,1710,30,1,25,741,24,764,3,4,1
2014-01-29,129,2,1821,9,18,0.21,105.3,20,0,20,162,19,176,3,4,1
2014-01-29,123,5,1841,3,18,0.03,148,30,0,17,196,16,203,3,4,1
2014-01-29,138,5,1931,3,19,0.02,206,30,1,17,196,16,203,3,4,1
2014-01-29,667,1,1930,9,19,4.12,2187,20,1,33,1,32,20,3,4,1
2014-01-29,16,2,1951,3,19,0.14,170,30,1,19,384,18,405,3,4,1
2014-01-29,190,5,1941,3,20,0.02,206,30,0,17,196,16,203,3,4,1
2014-01-29,-164,2,2021,3,20,0.09,176,30,0,19,364,18,410,3,4,1
2014-01-29,2896,1,2010,3,20,7.99,7560,30,1,32,432,18,715,3,4,1
2014-01-29,-208,4,2031,15,20,0.12,68,20,1,17,433,16,470,3,4,1
2014-01-29,12,2,2050,3,20,0.21,156,30,0,45,395,38,702,3,4,1
2014-01-29,15,5,2051,3,20,0.15,206,30,0,52,272,35,707,3,4,1
2014-01-29,-73,2,2051,3,20,0.21,156,30,0,45,395,38,702,3,4,1
2014-01-29,2780,4,2051,15,20,0.07,55,20,0,17,433,16,697,3,4,1
2014-01-29,3695,1,2040,3,20,6.58,8280,30,0,19,682,44,777,3,4,1
2014-01-29,-196,4,2131,15,21,0.07,48,30,1,17,659,16,697,3,4,1
2014-01-29,133,5,2141,3,21,0.17,290,30,1,36,673,35,707,3,4,1
2014-01-29,126,5,2151,3,21,0.18,256,30,0,36,673,35,707,3,4,1
2014-01-29,-149,4,2141,15,21,0.07,48,30,0,17,659,16,697,3,4,1
2014-01-29,4144,1,2160,3,21,4.82,6840,30,1,38,621,38,661,3,4,1
2014-01-29,80,2,2241,3,22,0.13,186,30,1,38,668,38,702,3,4,1
2014-01-29,1922,1,2280,3,23,2.8,3600,30,1,38,621,38,661,3,4,1
2014-01-30,11,5,721,4,7,0.02,4.86,20,1,41,728,50,751,4,4,1
2014-01-30,13,2,721,4,7,0.02,4.86,20,1,46,735,46,759,4,4,1
2014-01-30,1,2,751,3,7,0,6,30,1,46,735,48,50,4,4,1
2014-01-30,-38,4,851,15,8,0.03,11.4,20,1,17,587,16,625,4,4,1
2014-01-30,39,4,921,15,9,0.06,14.6,20,1,17,587,16,625,4,4,1
2014-01-30,-3,4,1001,15,9,0.07,16.2,20,1,17,587,16,625,4,4,1
2014-01-30,756,1,1015,3,10,0.68,216,30,1,26,477,25,514,4,4,1
2014-01-30,8,4,1041,15,11,0.07,16.2,20,1,17,587,16,625,4,4,1
2014-01-30,55,5,1131,9,11,0.01,102.06,20,1,11,197,11,204,4,4,1
2014-01-30,181,5,1231,4,12,0.06,223.56,20,1,17,196,16,203,4,4,1
2014-01-30,282,1,1230,4,12,1.26,874.8,20,0,19,223,18,233,4,4,1
2014-01-30,-1058,2,1231,9,12,0.08,34.02,20,0,18,707,17,743,4,4,1
2014-01-30,636,4,1251,15,12,0.09,21,20,0,11,557,16,593,4,4,1
2014-01-30,336,1,1250,9,12,1.45,831.06,20,0,44,16,33,598,4,4,1
2014-01-30,129,5,1301,9,12,0.08,251.1,20,0,17,196,16,203,4,4,1
2014-01-30,-133,2,1241,4,13,0.08,34.02,20,0,18,708,17,744,4,4,1
2014-01-30,1205,2,1340,9,13,0.23,56.7,20,0,18,708,48,50,4,4,1
2014-01-30,1205,1,1305,4,13,3.42,1312.2,20,0,19,682,18,715,4,4,1
2014-01-30,105,4,1401,15,13,0.04,30.8,20,0,17,659,16,697,4,4,1
2014-01-30,21,5,1411,4,13,0.07,106.92,20,0,17,196,11,767,4,4,1
2014-01-30,965,1,1410,9,14,3.49,1312.2,20,1,13,716,13,747,4,4,1
2014-01-30,1180,5,1421,9,14,0.06,97.2,20,0,11,744,11,767,4,4,1
2014-01-30,1241,1,1440,3,14,3.44,1620,30,0,13,716,13,747,4,4,1
2014-01-30,-16,4,1521,15,15,0.11,38.8,20,1,17,659,16,697,4,4,1
2014-01-30,20,4,1601,15,15,0.12,47,20,1,17,659,16,592,4,4,1
2014-01-30,3,5,1511,4,16,0.06,79.38,20,1,11,545,11,582,4,4,1
2014-01-30,25,4,1701,15,16,0.12,40.6,20,1,17,555,16,592,4,4,1
2014-01-30,1656,1,1640,4,17,2.13,991.44,20,1,26,477,25,514,4,4,1
2014-01-30,44,5,1801,3,17,0,122,30,1,17,196,16,203,4,4,1
2014-01-30,38,4,1821,15,17,0.2,78,30,1,17,555,16,470,4,4,1
2014-01-30,1913,1,1830,3,18,3.47,1710,30,0,25,741,24,764,4,4,1
2014-01-30,-1252,5,1841,3,18,0.01,140,30,0,17,196,16,203,4,4,1
2014-01-30,-33,4,1921,15,18,0.09,68,30,1,17,433,16,470,4,4,1
2014-01-30,2,5,1931,9,19,0,155.52,20,1,17,196,16,203,4,4,1
2014-01-30,1505,1,1930,3,19,5.04,2700,30,1,33,1,32,18,4,4,1
2014-01-30,-222,2,1921,3,19,0.19,114,30,1,20,144,18,402,4,4,1
2014-01-30,148,4,1941,15,19,0.09,53.4,20,0,17,433,16,470,4,4,1
2014-01-30,192,5,1941,3,19,0,192,30,0,17,196,16,203,4,4,1
2014-01-30,5,2,2021,3,20,0.1,180,30,1,19,369,18,413,4,4,1
2014-01-30,3185,1,2025,9,20,10.14,7290,20,1,19,682,18,715,4,4,1
2014-01-30,-58,5,2051,3,20,0.18,290,30,0,52,272,2,153,4,4,1
2014-01-30,-74,2,2051,3,20,0.23,190,30,0,45,395,8,799,4,4,1
2014-01-30,218,2,2201,3,21,0.36,344,30,0,8,780,8,799,4,4,1
2014-01-30,1658,5,2141,3,21,0.24,476,30,0,2,136,2,153,4,4,1
2014-01-30,3424,1,2130,3,21,9.38,9000,30,0,18,102,17,116,4,4,1
2014-01-30,147,5,2151,3,22,0.22,470,30,1,2,136,2,153,4,4,1
2014-01-30,-14,2,2211,4,22,0.36,278.64,20,1,8,780,8,799,4,4,1
2014-01-31,1,2,721,9,7,0,4.86,20,1,46,735,46,759,5,4,1
2014-01-31,25,2,751,3,7,0,6,30,1,43,349,48,50,5,4,1
2014-01-31,-20,4,851,15,9,0.03,17.8,20,1,11,200,11,207,5,4,1
2014-01-31,84,4,951,15,9,0.03,14.6,20,1,11,200,11,207,5,4,1
2014-01-31,479,1,1015,4,10,0.02,174.96,20,1,26,477,25,514,5,4,1
2014-01-31,20,5,1131,4,11,0.05,110.16,20,1,11,170,11,184,5,4,1
2014-01-31,505,1,1120,9,11,0.22,379.08,20,1,19,230,18,240,5,4,1
2014-01-31,9,5,1211,9,11,0.03,187.92,20,1,11,170,16,203,5,4,1
2014-01-31,45,4,1211,15,11,0.06,11.4,20,1,11,557,16,593,5,4,1
2014-01-31,57,5,1231,4,12,0.03,239.76,20,1,17,196,16,203,5,4,1
2014-01-31,604,1,1230,4,12,1.07,874.8,20,1,19,226,18,236,5,4,1
2014-01-31,180,4,1251,15,12,0.09,16.2,20,0,11,557,16,593,5,4,1
2014-01-31,187,5,1301,3,12,0.04,342,30,0,17,196,16,203,5,4,1
2014-01-31,995,2,1340,4,13,0.18,30.78,20,0,18,712,48,50,5,4,1
2014-01-31,931,1,1305,9,13,3.37,1312.2,20,0,19,682,18,715,5,4,1
2014-01-31,-331,4,1341,15,13,0.05,16.2,20,1,11,557,16,697,5,4,1
2014-01-31,34,5,1321,9,13,0.04,255.96,20,1,17,196,16,203,5,4,1
2014-01-31,124,5,1411,4,13,0.05,115.02,20,1,17,196,41,105,5,4,1
2014-01-31,-15,4,1401,15,13,0.1,28,30,1,17,659,16,697,5,4,1
2014-01-31,28,2,1411,9,14,0.31,58.32,20,1,18,64,17,73,5,4,1
2014-01-31,967,1,1410,4,14,4.22,1312.2,20,1,13,358,13,389,5,4,1
2014-01-31,4,4,1451,15,14,0.1,22.6,20,1,17,659,16,697,5,4,1
2014-01-31,645,1,1440,3,14,4.32,1620,30,1,13,358,13,389,5,4,1
2014-01-31,83,5,1421,9,15,0.05,113.4,20,0,41,93,41,105,5,4,1
2014-01-31,-107,4,1521,15,15,0.14,24.4,20,0,17,659,16,697,5,4,1
2014-01-31,15,4,1611,15,16,0.13,26,20,1,17,555,16,592,5,4,1
2014-01-31,1675,1,1640,3,16,2.51,1224,30,1,26,477,25,514,5,4,1
2014-01-31,2740,1,1710,3,17,2.39,1350,30,1,26,477,25,514,5,4,1
2014-01-31,-353,5,1801,3,17,0.01,144,30,0,17,196,16,203,5,4,1
2014-01-31,-105,4,1741,15,17,0.11,51.8,20,0,17,555,16,592,5,4,1
2014-01-31,-16,4,1821,15,17,0.12,70,30,1,17,555,16,470,5,4,1
2014-01-31,40,2,1821,4,18,0.15,66.42,20,1,20,161,19,175,5,4,1
2014-01-31,142,5,1841,3,18,0.02,142,30,1,17,196,16,203,5,4,1
2014-01-31,83,5,1931,3,19,0,174,30,0,17,196,16,203,5,4,1
2014-01-31,-53,2,1841,9,19,0.14,69.66,20,0,20,164,19,178,5,4,1
2014-01-31,529,1,1930,9,19,4.68,2187,20,1,33,1,32,18,5,4,1
2014-01-31,-110,2,1921,4,19,0.14,92.34,20,1,20,164,18,416,5,4,1
2014-01-31,1747,1,2005,4,20,6.86,6123.6,20,1,32,431,18,715,5,4,1
2014-01-31,14,5,2051,3,20,0.13,198,30,0,41,535,24,705,5,4,1
2014-01-31,-65,2,2051,9,20,0.25,90.72,20,0,45,395,26,489,5,4,1
2014-01-31,3017,1,2045,3,20,10.61,8640,30,1,44,755,17,260,5,4,1
2014-01-31,182,5,2141,4,21,0.17,181.44,20,1,25,671,24,705,5,4,1
2014-01-31,-31,4,2131,15,21,0.07,27.6,20,1,17,268,16,286,5,4,1
2014-01-31,380,5,2151,3,21,0.18,250,30,1,25,671,24,705,5,4,1
2014-01-31,37,2,2231,4,22,0.33,119.88,20,1,27,453,26,490,5,4,1
2014-01-31,12,2,2241,9,22,0.33,119.88,20,1,27,453,27,807,5,4,1
2014-01-31,2252,1,2180,3,23,9.21,8640,30,1,18,247,17,261,5,4,1
2014-01-31,993,1,2280,3,23,5.41,2880,30,1,18,248,17,263,5,4,1
2014-02-01,13,2,741,3,7,0,6,30,1,46,355,46,387,6,4,2
2014-02-01,-4,2,751,3,7,0,6,30,1,46,355,48,50,6,4,2
2014-02-01,54,4,911,15,9,0.08,19.4,20,1,17,609,16,648,6,4,2
2014-02-01,15,4,951,15,9,0.1,22.6,20,1,17,609,16,648,6,4,2
2014-02-01,-4,4,1001,15,9,0.09,40,30,1,17,609,19,286,6,4,2
2014-02-01,40,4,1041,15,10,0.08,38,30,1,20,268,19,286,6,4,2
2014-02-01,125,1,1040,3,10,0.67,180,30,1,42,636,46,651,6,4,2
2014-02-01,13,4,1141,15,11,0.05,28,30,1,20,268,19,286,6,4,2
2014-02-01,12,4,1321,15,11,0.03,21,20,1,20,268,16,282,6,4,2
2014-02-01,92,5,1231,9,12,0.1,108.54,20,1,17,207,35,652,6,4,2
2014-02-01,502,1,1240,9,12,0.18,699.84,20,1,46,612,33,598,6,4,2
2014-02-01,94,5,1241,4,13,0.1,108.54,20,1,36,613,35,652,6,4,2
2014-02-01,-22,4,1011,15,13,0.09,40,30,1,17,609,16,648,6,4,2
2014-02-01,110,1,1410,4,14,2.22,1195.56,20,1,38,125,38,143,6,4,2
2014-02-01,47,5,1411,9,14,0.1,106.92,20,1,36,613,41,572,6,4,2
2014-02-01,202,5,1501,4,14,0.09,118.26,20,1,41,535,41,572,6,4,2
2014-02-01,1359,1,1440,9,15,2.97,1239.3,20,1,38,125,38,143,6,4,2
2014-02-01,69,5,1521,9,15,0.1,129.6,20,1,35,276,34,296,6,4,2
2014-02-01,22,5,1541,4,16,0.07,115.02,20,1,41,728,41,752,6,4,2
2014-02-01,804,1,1640,3,16,1.45,1620,30,1,38,120,38,138,6,4,2
2014-02-01,506,1,1710,4,17,2.09,1312.2,20,1,38,120,38,138,6,4,2
2014-02-01,588,4,1811,15,17,0.07,40.6,20,0,17,659,16,697,6,4,2
2014-02-01,199,1,1800,9,17,1.66,1166.4,20,0,42,647,44,619,6,4,2
2014-02-01,24,5,1801,3,17,0.09,108,30,1,41,201,41,208,6,4,2
2014-02-01,-25,4,1841,15,18,0.08,58.4,20,1,17,659,16,697,6,4,2
2014-02-01,1469,1,1830,3,18,2.17,1890,30,1,33,585,32,623,6,4,2
2014-02-01,-33,4,1921,15,18,0.15,78,30,1,17,659,16,697,6,4,2
2014-02-01,4,4,1951,15,19,0.12,60,20,1,17,659,16,697,6,4,2
2014-02-01,1445,1,2005,3,20,6.54,5580,30,0,32,431,18,715,6,4,2
2014-02-01,-1347,4,2031,15,20,0.11,106,30,0,17,659,16,697,6,4,2
2014-02-01,2616,4,2051,15,20,0.07,77.8,20,0,17,659,16,282,6,4,2
2014-02-01,2616,1,2035,3,20,7.98,5760,30,0,19,682,17,336,6,4,2
2014-02-01,47,2,2211,3,21,0.15,202,30,1,21,579,20,615,6,4,2
2014-02-01,786,1,2160,4,22,3.89,2916,20,1,18,320,17,343,6,4,2
2014-02-01,36,2,2221,4,22,0.19,155.52,20,1,21,685,20,718,6,4,2
2014-02-01,-1,4,2241,15,22,0.01,74,30,1,17,264,16,282,6,4,2
2014-02-01,93,5,2251,9,23,0.18,110.16,20,1,23,672,22,706,6,4,2
2014-02-01,786,1,2280,3,23,2.29,1710,30,1,18,330,17,353,6,4,2
2014-02-02,1,2,741,9,7,0,4.86,20,1,46,355,46,387,0,4,2
2014-02-02,1,2,751,3,7,0,6,30,1,46,355,48,50,0,4,2
2014-02-02,80,1,845,3,8,0.13,54,30,1,25,55,24,66,0,4,2
2014-02-02,59,1,905,3,9,0.19,72,30,1,42,647,50,569,0,4,2
2014-02-02,14,4,951,15,9,0.06,26,20,1,17,609,16,648,0,4,2
2014-02-02,-2,4,1011,15,10,0.06,34,30,1,20,268,19,286,0,4,2
2014-02-02,-10,4,1141,15,12,0.05,14.6,20,1,20,268,19,286,0,4,2
2014-02-02,66,2,1221,3,12,0.06,110,30,1,46,735,46,759,0,4,2
2014-02-02,7,4,1301,15,12,0.04,26,30,1,20,268,19,286,0,4,2
2014-02-02,0,4,1321,15,13,0.05,21,20,1,20,268,16,741,0,4,2
2014-02-02,16,2,1321,3,13,0.19,108,30,1,40,346,40,379,0,4,2
2014-02-02,44,2,1411,4,14,0.27,106.92,20,1,38,668,38,702,0,4,2
2014-02-02,17,4,1531,15,15,0.03,27.6,20,1,17,704,16,741,0,4,2
2014-02-02,3081,1,1550,3,15,5.27,2700,30,1,40,669,40,703,0,4,2
2014-02-02,-97,4,1551,15,15,0.03,29.2,20,1,17,704,16,741,0,4,2
2014-02-02,682,1,1610,9,16,3.04,1676.7,20,0,46,83,46,193,0,4,2
2014-02-02,-1156,5,1611,4,16,0.07,79.38,20,0,17,534,16,571,0,4,2
2014-02-02,1516,1,1730,3,17,2.62,1980,30,1,46,180,43,440,0,4,2
2014-02-02,3164,1,1830,4,18,4.48,2843.1,20,1,33,25,32,38,0,4,2
2014-02-02,981,1,1910,9,18,5.04,2770.2,20,1,33,25,31,30,0,4,2
2014-02-02,-553,2,1831,3,18,0.37,136,30,0,38,668,38,702,0,4,2
2014-02-02,-219,4,1921,15,18,0.09,97.2,20,0,17,704,16,741,0,4,2
2014-02-02,26,2,1851,3,19,0.3,134,30,1,38,668,38,702,0,4,2
