"date","Visite.gain","TypeWeekDay","length","channel","DAYPART","MMDAYPART","ChaineEcranWD","ChaineDaypartWD","ChaineMMDaypartWD","crea","budgetbrut","budgetnet","grp","grpref","tav","tavtap","EmavShort","hour","month","dayofweek"
"2014-04-17",431,"WD",20,"M6","DAY","DAY1415","M61440WD","M6DAYWD","M6DAY1415WD","la terrasse",8505,1530.9,6.09,1.98,"ABF","ABF","PEPILLO L ",14,4,5
"2014-04-17",426,"WD",12,"M6","DAY","DAY1415","M61410WD","M6DAYWD","M6DAY1415WD","la lingerie pour toutes les morpho",5985,1077.3,6.12,1.86,"ABF","ABF","PEPILLO L ",14,4,5
"2014-04-17",270,"WD",20,"M6","DAY","DAY1213","M61305WD","M6DAYWD","M6DAY1213WD","effet sculptant",8586,1545.48,3.8,1.61,"ACB","ACB","SCENES DE ",13,4,5
"2014-04-17",165,"WD",20,"M6","DAY","DAY1213","M61230WD","M6DAYWD","M6DAY1213WD","la terrasse",5265,947.7,0.84,0.58,"ACC","ACC","LA PETITE ",12,4,5
"2014-04-17",30,"WD",20,"M6","DAY","DAY1011","M61015WD","M6DAYWD","M6DAY1011WD","effet sculptant",1782,320.76,0,0.12,"CBB","CBB","LES REINES",10,4,5
"2014-04-17",42,"WD",12,"M6","DAY","DAY0309","M60950WD","M6DAYWD","M6DAY0309WD","la chaussure pour toutes les morpho'",342,61.56,0.11,0.13,"EBD","SPLIT","PLUS VITE ",9,4,5
"2014-04-18",706,"WD",12,"M6","PEAK","PEAK","M62025WD","M6PEAKWD","M6PEAKWD","la lingerie pour toutes les morpho",23940,4309.2,8.5,5.4,"ACB","ACB","SCENES DE ",20,4,6
"2014-04-18",375,"WD",12,"M6","ACCESS","ACCESS18","M61900WD","M6ACCESSWD","M6ACCESS18WD","la chaussure pour toutes les morpho'",7695,1385.1,3.61,1.66,"CBA","CBA","UN DINER P",18,4,6
"2014-04-18",522,"WD",20,"PuissanceTNT","ACCESS","ACCESS18","PuissanceTNT1850WD","PuissanceTNTACCESSWD","PuissanceTNTACCESS18WD","la terrasse",5346,962.28,0.91,0.95,"J","J","LES MARSEI",18,4,6
"2014-04-18",413,"WD",20,"M6","DAY","DAY1617","M61805WD","M6DAYWD","M6DAY1617WD","la terrasse",7128,1283.04,1.45,1.1,"J","SPLIT","ALERTE ENL",17,4,6
"2014-04-18",208,"WD",12,"PuissanceTNT","ACCESS","ACCESS18","PuissanceTNT1820WD","PuissanceTNTACCESSWD","PuissanceTNTACCESS18WD","la chaussure pour toutes les morpho'",2223,400.14,0.7,0.53,"J","J","LES MARSEI",18,4,6
"2014-04-18",191,"WD",12,"PuissanceTNT","DAY","DAY1617","PuissanceTNT1710WD","PuissanceTNTDAYWD","PuissanceTNTDAY1617WD","la lingerie pour toutes les morpho",1362.3,245.214,0.18,0.52,"A","A","LES SIMPSO",17,4,6
"2014-04-18",256,"WD",12,"M6","DAY","DAY1617","M61610WD","M6DAYWD","M6DAY1617WD","la lingerie pour toutes les morpho",2964,533.52,1.15,0.96,"ACC","ACC","HAWTHORNE:",16,4,6
"2014-04-18",185,"WD",20,"PuissanceTNT","DAY","DAY1415","PuissanceTNT1500WD","PuissanceTNTDAYWD","PuissanceTNTDAY1415WD","effet sculptant",2308.5,415.53,0.17,0.57,"A","A","LES SIMPSO",15,4,6
"2014-04-18",604,"WD",20,"M6","DAY","DAY1415","M61440WD","M6DAYWD","M6DAY1415WD","la terrasse",8505,1530.9,4.05,1.88,"ABF","ABF","PLUS JAMAI",14,4,6
"2014-04-18",412,"WD",20,"M6","DAY","DAY1415","M61410WD","M6DAYWD","M6DAY1415WD","effet sculptant",8505,1530.9,5.34,1.81,"ABF","ABF","PLUS JAMAI",14,4,6
"2014-04-18",362,"WD",12,"PuissanceTNT","DAY","DAY1213","PuissanceTNT1350WD","PuissanceTNTDAYWD","PuissanceTNTDAY1213WD","la lingerie pour toutes les morpho",1898.1,341.658,0,0.49,"A","A","LES SIMPSO",13,4,6
"2014-04-18",213,"WD",20,"PuissanceTNT","DAY","DAY1213","PuissanceTNT1320WD","PuissanceTNTDAYWD","PuissanceTNTDAY1213WD","la terrasse",2835,510.3,0.16,0.31,"AC","SPLIT","GLEE:LE DR",13,4,6
"2014-04-18",116,"WD",12,"PuissanceTNT","DAY","DAY1213","PuissanceTNT1250WD","PuissanceTNTDAYWD","PuissanceTNTDAY1213WD","la chaussure pour toutes les morpho'",1767,318.06,0.16,0.35,"AC","AC","GLEE:LE DR",12,4,6
"2014-04-18",146,"WD",20,"M6","DAY","DAY1213","M61250WD","M6DAYWD","M6DAY1213WD","la terrasse",5508,991.44,1.19,0.58,"EBD","SPLIT","PLUS VITE ",12,4,6
"2014-04-18",105,"WD",20,"M6","DAY","DAY1213","M61230WD","M6DAYWD","M6DAY1213WD","effet sculptant",5265,947.7,0.47,0.56,"ACC","ACC","LA PETITE ",12,4,6
"2014-04-18",81,"WD",12,"PuissanceTNT","DAY","DAY1213","PuissanceTNT1220WD","PuissanceTNTDAYWD","PuissanceTNTDAY1213WD","la lingerie pour toutes les morpho",843.6,151.848,0.11,0.27,"J","J","W9 HITS+UN",12,4,6
"2014-04-18",88,"WD",20,"PuissanceTNT","DAY","DAY1011","PuissanceTNT1100WD","PuissanceTNTDAYWD","PuissanceTNTDAY1011WD","effet sculptant",1150.2,207.036,0.17,0.2,"J","J","METEO W9+U",10,4,6
"2014-04-18",133,"WD",20,"M6","DAY","DAY1011","M61015WD","M6DAYWD","M6DAY1011WD","la terrasse",1782,320.76,0.54,0.16,"CBB","CBB","LES REINES",10,4,6
"2014-04-19",253,"WE",12,"M6","ACCESS","ACCESS18","M61830WE","M6ACCESSWE","M6ACCESS18WE","la lingerie pour toutes les morpho",5130,923.4,0.32,0.77,"CD","CD","Y A QUE LE",18,4,7
"2014-04-19",231,"WE",20,"M6","DAY","DAY1617","M61800WE","M6DAYWE","M6DAY1617WE","effet sculptant",6885,1239.3,1.43,0.72,"EBL","SPLIT","ASTUCE DE ",17,4,7
"2014-04-19",222,"WE",12,"PuissanceTNT","DAY","DAY1617","PuissanceTNT1700WE","PuissanceTNTDAYWE","PuissanceTNTDAY1617WE","la lingerie pour toutes les morpho",2034.9,366.282,0.51,0.51,"ACC","ACC","GLEE:OPERA",16,4,7
"2014-04-19",380,"WE",12,"M6","DAY","DAY1415","M61510WE","M6DAYWE","M6DAY1415WE","la chaussure pour toutes les morpho'",4332,779.76,1.81,1.15,"DDB","DDB","C EST MA V",15,4,7
"2014-04-19",151,"WE",12,"PuissanceTNT","DAY","DAY1213","PuissanceTNT1340WE","PuissanceTNTDAYWE","PuissanceTNTDAY1213WE","la chaussure pour toutes les morpho'",2057.7,370.386,0.67,0.45,"AC","AC","MODERN FAM",13,4,7
"2014-04-19",195,"WE",12,"M6","DAY","DAY1213","M61205WE","M6DAYWE","M6DAY1213WE","la chaussure pour toutes les morpho'",2565,461.7,0.09,0.31,"ACB","ACB","NEW GIRL:L",12,4,7
"2014-04-19",114,"WE",12,"PuissanceTNT","DAY","DAY1011","PuissanceTNT1200WE","PuissanceTNTDAYWE","PuissanceTNTDAY1011WE","la lingerie pour toutes les morpho",1083,194.94,0.16,0.33,"J","J","GENERATION",11,4,7
"2014-04-19",127,"WE",20,"PuissanceTNT","DAY","DAY1011","PuissanceTNT1130WE","PuissanceTNTDAYWE","PuissanceTNTDAY1011WE","effet sculptant",1466.1,263.898,0.15,0.18,"J","J","GENERATION",11,4,7
"2014-04-19",77,"WE",12,"M6","DAY","DAY1011","M61105WE","M6DAYWE","M6DAY1011WE","la lingerie pour toutes les morpho",912,164.16,0.01,0.1,"ACB","ACB","NEW GIRL:T",10,4,7
"2014-04-20",242,"WE",12,"PuissanceTNT","PEAK","PEAK","PuissanceTNT2140WE","PuissanceTNTPEAKWE","PuissanceTNTPEAKWE","la lingerie pour toutes les morpho",7068,1272.24,1.56,0.95,"A","A","LA BIBLE:E",21,4,1
"2014-04-20",461,"WE",20,"PuissanceTNT","ACCESS","ACCESS18","PuissanceTNT1820WE","PuissanceTNTACCESSWE","PuissanceTNTACCESS18WE","la terrasse",6156,1108.08,0.71,0.51,"AC","AC","SODA+DESPE",18,4,1
"2014-04-20",258,"WE",12,"PuissanceTNT","DAY","DAY1617","PuissanceTNT1800WE","PuissanceTNTDAYWE","PuissanceTNTDAY1617WE","la lingerie pour toutes les morpho",3807.6,685.368,0.76,0.37,"J","SPLIT","PLUS VITE ",17,4,1
"2014-04-20",195,"WE",12,"PuissanceTNT","DAY","DAY1415","PuissanceTNT1540WE","PuissanceTNTDAYWE","PuissanceTNTDAY1415WE","la lingerie pour toutes les morpho",2280,410.4,2.22,0.81,"A","A","DANS L OMB",15,4,1
"2014-04-20",637,"WE",12,"M6","DAY","DAY1415","M61420WE","M6DAYWE","M6DAY1415WE","la lingerie pour toutes les morpho",6270,1128.6,4.13,2.41,"EAJ","EAJ","MAISON A V",14,4,1
"2014-04-20",192,"WE",12,"PuissanceTNT","DAY","DAY1415","PuissanceTNT1350WE","PuissanceTNTDAYWE","PuissanceTNTDAY1415WE","la chaussure pour toutes les morpho'",1653,297.54,1.08,0.71,"A","A","LE SPA DE ",14,4,1
"2014-04-20",64,"WE",12,"PuissanceTNT","DAY","DAY1213","PuissanceTNT1230WE","PuissanceTNTDAYWE","PuissanceTNTDAY1213WE","la lingerie pour toutes les morpho",1368,246.24,0.41,0.26,"J","SPLIT","METEO W9+S",12,4,1
"2014-04-20",215,"WE",20,"M6","DAY","DAY1011","M61040WE","M6DAYWE","M6DAY1011WE","effet sculptant",972,174.96,0.2,0.45,"ACB","ACB","MALCOLM:AL",10,4,1
"2014-04-20",63,"WE",12,"PuissanceTNT","DAY","DAY1011","PuissanceTNT1130WE","PuissanceTNTDAYWE","PuissanceTNTDAY1011WE","la chaussure pour toutes les morpho'",1943.7,349.866,1.16,0.62,"J","J","GENERATION",11,4,1
"2014-04-20",108,"WE",20,"M6","DAY","DAY0309","M60950WE","M6DAYWE","M6DAY0309WE","la terrasse",486,87.48,0.19,0.28,"ACB","ACB","MALCOLM:JE",9,4,1
"2014-04-21",2050,"WD",12,"M6","NIGHT","NIGHT2223","M62180WD","M6NIGHTWD","M6NIGHT2223WD","la lingerie pour toutes les morpho",23940,4309.2,3.81,4.6,"CBB","CBB","TOP CHEF -",22,4,2
"2014-04-21",1616,"WD",12,"M6","NIGHT","NIGHT2223","M62160WD","M6NIGHTWD","M6NIGHT2223WD","la chaussure pour toutes les morpho'",23370,4206.6,4.4,4.7,"CBB","CBB","TOP CHEF -",22,4,2
"2014-04-21",705,"WD",12,"PuissanceTNT","ACCESS","ACCESS19","PuissanceTNT1910WD","PuissanceTNTACCESSWD","PuissanceTNTACCESS19WD","la chaussure pour toutes les morpho'",5135.7,924.426,1.52,1.28,"J","J","LES MARSEI",19,4,2
"2014-04-21",807,"WD",20,"M6","ACCESS","ACCESS18","M61830WD","M6ACCESSWD","M6ACCESS18WD","la terrasse",8910,1603.8,3.9,2.04,"CBB","CBB","LA MEILLEU",18,4,2
"2014-04-21",203,"WD",12,"PuissanceTNT","DAY","DAY1617","PuissanceTNT1710WD","PuissanceTNTDAYWD","PuissanceTNTDAY1617WD","la chaussure pour toutes les morpho'",1806.9,325.242,0.49,0.65,"A","A","LES ENFANT",17,4,2
"2014-04-21",338,"WD",20,"PuissanceTNT","DAY","DAY1415","PuissanceTNT1500WD","PuissanceTNTDAYWD","PuissanceTNTDAY1415WD","la terrasse",2308.5,415.53,0,0.76,"A","A","LES SIMPSO",15,4,2
"2014-04-21",292,"WD",12,"PuissanceTNT","DAY","DAY1415","PuissanceTNT1350WD","PuissanceTNTDAYWD","PuissanceTNTDAY1415WD","la lingerie pour toutes les morpho",1767,318.06,0,0.52,"A","A","LES SIMPSO",14,4,2
"2014-04-21",309,"WD",20,"PuissanceTNT","DAY","DAY1213","PuissanceTNT1320WD","PuissanceTNTDAYWD","PuissanceTNTDAY1213WD","effet sculptant",2673,481.14,0.24,0.69,"A","A","LES SIMPSO",13,4,2
"2014-04-21",196,"WD",12,"PuissanceTNT","DAY","DAY1213","PuissanceTNT1250WD","PuissanceTNTDAYWD","PuissanceTNTDAY1213WD","la chaussure pour toutes les morpho'",1653,297.54,0.28,0.43,"A","A","LES SIMPSO",13,4,2
"2014-04-21",122,"WD",20,"M6","DAY","DAY1213","M61230WD","M6DAYWD","M6DAY1213WD","effet sculptant",5265,947.7,1.33,0.57,"ACC","ACC","LA PETITE ",12,4,2
"2014-04-21",227,"WD",20,"M6","DAY","DAY1011","M61015WD","M6DAYWD","M6DAY1011WD","la terrasse",1458,262.44,0.17,0.37,"CBB","CBB","LES REINES",10,4,2
"2014-04-22",570,"WD",12,"M6","PEAK","PEAK","M62140WD","M6PEAKWD","M6PEAKWD","la chaussure pour toutes les morpho'",21660,3898.8,3.11,2.85,"AAM","AAM","WALL-E",21,4,3
"2014-04-22",221,"WD",12,"PuissanceTNT","PEAK","PEAK","PuissanceTNT2140WD","PuissanceTNTPEAKWD","PuissanceTNTPEAKWD","la chaussure pour toutes les morpho'",5700,1026,0.79,0.95,"J","J","ENQUETE D ",21,4,3
"2014-04-22",600,"WD",12,"M6","ACCESS","ACCESS18","M61900WD","M6ACCESSWD","M6ACCESS18WD","la lingerie pour toutes les morpho",7125,1282.5,3.12,2,"CBB","CBB","LA MEILLEU",18,4,3
"2014-04-22",194,"WD",12,"PuissanceTNT","ACCESS","ACCESS18","PuissanceTNT1820WD","PuissanceTNTACCESSWD","PuissanceTNTACCESS18WD","la lingerie pour toutes les morpho",2063.4,371.412,0.81,0.5,"J","J","LES MARSEI",18,4,3
"2014-04-22",447,"WD",20,"M6","ACCESS","ACCESS18","M61830WD","M6ACCESSWD","M6ACCESS18WD","effet sculptant",7695,1385.1,2.45,1.64,"CBB","CBB","LA MEILLEU",18,4,3
"2014-04-22",567,"WD",12,"M6","DAY","DAY1617","M61640WD","M6DAYWD","M6DAY1617WD","la lingerie pour toutes les morpho",3876,697.68,1.76,1.15,"CBB","CBB","LES REINES",16,4,3
"2014-04-22",180,"WD",12,"PuissanceTNT","DAY","DAY1617","PuissanceTNT1610WD","PuissanceTNTDAYWD","PuissanceTNTDAY1617WD","la chaussure pour toutes les morpho'",1008.9,181.602,0.17,0.49,"J","J","LES SIMPSO",16,4,3
"2014-04-22",357,"WD",20,"M6","DAY","DAY1617","M61610WD","M6DAYWD","M6DAY1617WD","la terrasse",4698,845.64,1.9,0.85,"ACC","ACC","HAWTHORNE:",16,4,3
"2014-04-22",175,"WD",12,"PuissanceTNT","DAY","DAY1415","PuissanceTNT1530WD","PuissanceTNTDAYWD","PuissanceTNTDAY1415WD","la lingerie pour toutes les morpho",1681.5,302.67,0.11,0.39,"J","J","LES SIMPSO",15,4,3
"2014-04-22",150,"WD",12,"M6","DAY","DAY1415","M61530WD","M6DAYWD","M6DAY1415WD","la lingerie pour toutes les morpho",3306,595.08,2.41,0.93,"EBD","SPLIT","PLUS VITE ",15,4,3
"2014-04-22",376,"WD",12,"M6","DAY","DAY1415","M61440WD","M6DAYWD","M6DAY1415WD","la chaussure pour toutes les morpho'",4788,861.84,5.31,2.21,"ABF","ABF","UNE MARIEE",14,4,3
"2014-04-22",264,"WD",12,"PuissanceTNT","DAY","DAY1213","PuissanceTNT1320WD","PuissanceTNTDAYWD","PuissanceTNTDAY1213WD","la chaussure pour toutes les morpho'",1881,338.58,0.03,0.46,"A","A","LES SIMPSO",13,4,3
"2014-04-22",143,"WD",20,"PuissanceTNT","DAY","DAY1213","PuissanceTNT1250WD","PuissanceTNTDAYWD","PuissanceTNTDAY1213WD","effet sculptant",2349,422.82,0.25,0.25,"AC","AC","GLEE:RUMEU",13,4,3
"2014-04-22",102,"WD",12,"PuissanceTNT","DAY","DAY1213","PuissanceTNT1230WD","PuissanceTNTDAYWD","PuissanceTNTDAY1213WD","la lingerie pour toutes les morpho",1368,246.24,0,0.28,"J","J","W9 HITS+UN",12,4,3
"2014-04-22",133,"WD",20,"M6","DAY","DAY1213","M61230WD","M6DAYWD","M6DAY1213WD","effet sculptant",4860,874.8,1.04,0.57,"ACC","ACC","LA PETITE ",12,4,3
"2014-04-22",73,"WD",20,"M6","DAY","DAY1011","M61015WD","M6DAYWD","M6DAY1011WD","la terrasse",1296,233.28,0.04,0.12,"CBB","CBB","LES REINES",10,4,3
"2014-04-22",24,"WD",20,"M6","DAY","DAY0309","M60950WD","M6DAYWD","M6DAY0309WD","effet sculptant",405,72.9,0,0.06,"EBD","SPLIT","PLUS VITE ",9,4,3
"2014-04-23",702,"WD",12,"PuissanceTNT","ACCESS","ACCESS19","PuissanceTNT1910WD","PuissanceTNTACCESSWD","PuissanceTNTACCESS19WD","la chaussure pour toutes les morpho'",5135.7,924.426,1.41,1.35,"J","J","LES MARSEI",19,4,4
"2014-04-23",341,"WD",12,"M6","ACCESS","ACCESS18","M61900WD","M6ACCESSWD","M6ACCESS18WD","la lingerie pour toutes les morpho",7125,1282.5,3.42,1.82,"CBB","CBB","LA MEILLEU",18,4,4
"2014-04-23",721,"WD",12,"M6","DAY","DAY1617","M61710WD","M6DAYWD","M6DAY1617WD","la lingerie pour toutes les morpho",4902,882.36,2.53,1.45,"CBB","CBB","LES REINES",17,4,4
"2014-04-23",271,"WD",12,"M6","DAY","DAY1617","M61610WD","M6DAYWD","M6DAY1617WD","la lingerie pour toutes les morpho",3306,595.08,2.33,1.01,"ACC","ACC","HAWTHORNE:",16,4,4
"2014-04-23",230,"WD",20,"M6","DAY","DAY1415","M61530WD","M6DAYWD","M6DAY1415WD","effet sculptant",4698,845.64,1.82,0.89,"ABA","SPLIT","MINI MACHO",15,4,4
"2014-04-23",193,"WD",12,"M6","DAY","DAY1415","M61515WD","M6DAYWD","M6DAY1415WD","la lingerie pour toutes les morpho",3420,615.6,1.9,1.08,"ABA","SPLIT","MINI MACHO",15,4,4
"2014-04-23",351,"WD",12,"PuissanceTNT","DAY","DAY1415","PuissanceTNT1500WD","PuissanceTNTDAYWD","PuissanceTNTDAY1415WD","la lingerie pour toutes les morpho",1881,338.58,0,0.45,"A","A","LES SIMPSO",15,4,4
"2014-04-23",492,"WD",20,"M6","DAY","DAY1415","M61440WD","M6DAYWD","M6DAY1415WD","la terrasse",6804,1224.72,4.19,1.68,"ABA","ABA","MINI MACHO",14,4,4
"2014-04-23",216,"WD",20,"M6","DAY","DAY1415","M61410WD","M6DAYWD","M6DAY1415WD","effet sculptant",7290,1312.2,3.93,1.77,"ABA","ABA","MINI MACHO",14,4,4
"2014-04-23",177,"WD",12,"PuissanceTNT","DAY","DAY1213","PuissanceTNT1320WD","PuissanceTNTDAYWD","PuissanceTNTDAY1213WD","la lingerie pour toutes les morpho",1881,338.58,0.09,0.55,"A","A","LES SIMPSO",13,4,4
"2014-04-23",278,"WD",20,"M6","DAY","DAY1213","M61340WD","M6DAYWD","M6DAY1213WD","la terrasse",6885,1239.3,1.82,1.36,"EBL","SPLIT","ASTUCE DE ",13,4,4
"2014-04-23",118,"WD",12,"M6","DAY","DAY1213","M61240WD","M6DAYWD","M6DAY1213WD","la lingerie pour toutes les morpho",3420,615.6,0.88,0.55,"ACC","SPLIT","LA PETITE ",12,4,4
"2014-04-23",100,"WD",20,"M6","DAY","DAY1213","M61230WD","M6DAYWD","M6DAY1213WD","effet sculptant",4860,874.8,1.02,0.58,"ACC","ACC","LA PETITE ",12,4,4
"2014-04-23",94,"WD",20,"PuissanceTNT","DAY","DAY1011","PuissanceTNT1130WD","PuissanceTNTDAYWD","PuissanceTNTDAY1011WD","effet sculptant",1142.1,205.578,0,0.16,"J","J","METEO W9+U",11,4,4
"2014-04-23",64,"WD",20,"M6","DAY","DAY1011","M61015WD","M6DAYWD","M6DAY1011WD","la terrasse",1296,233.28,0.05,0.17,"CBB","CBB","LES REINES",10,4,4
"2014-04-24",342,"WD",12,"M6","NIGHT","NIGHT2223","M62180WD","M6NIGHTWD","M6NIGHT2223WD","la chaussure pour toutes les morpho'",15390,2770.2,4.04,2.15,"ACA","ACA","N C I S LO",23,4,5
"2014-04-24",600,"WD",12,"M6","NIGHT","NIGHT2223","M62160WD","M6NIGHTWD","M6NIGHT2223WD","la lingerie pour toutes les morpho",21090,3796.2,5.01,2.87,"ACA","ACA","N C I S LO",22,4,5
"2014-04-24",791,"WD",12,"M6","PEAK","PEAK","M62025WD","M6PEAKWD","M6PEAKWD","la lingerie pour toutes les morpho",27360,4924.8,7.35,5.38,"ACB","ACB","SCENES DE ",20,4,5
"2014-04-24",630,"WD",12,"PuissanceTNT","ACCESS","ACCESS19","PuissanceTNT1910WD","PuissanceTNTACCESSWD","PuissanceTNTACCESS19WD","la chaussure pour toutes les morpho'",5135.7,924.426,1.01,1.49,"J","J","LES MARSEI",19,4,5
"2014-04-24",317,"WD",12,"M6","ACCESS","ACCESS18","M61900WD","M6ACCESSWD","M6ACCESS18WD","la lingerie pour toutes les morpho",7125,1282.5,2.19,1.7,"CBB","CBB","LA MEILLEU",18,4,5
"2014-04-24",206,"WD",12,"PuissanceTNT","ACCESS","ACCESS18","PuissanceTNT1820WD","PuissanceTNTACCESSWD","PuissanceTNTACCESS18WD","la lingerie pour toutes les morpho",2063.4,371.412,0.07,0.48,"J","J","LES MARSEI",18,4,5
"2014-04-24",380,"WD",20,"M6","DAY","DAY1617","M61830WD","M6DAYWD","M6DAY1617WD","effet sculptant",7695,1385.1,1.93,1.21,"CBB","CBB","LA MEILLEU",17,4,5
"2014-04-24",765,"WD",20,"M6","DAY","DAY1617","M61640WD","M6DAYWD","M6DAY1617WD","la terrasse",5508,991.44,2.07,1.01,"CBB","CBB","LES REINES",16,4,5
"2014-04-24",318,"WD",20,"M6","DAY","DAY1617","M61610WD","M6DAYWD","M6DAY1617WD","effet sculptant",4698,845.64,1.31,0.83,"ACC","ACC","HAWTHORNE:",16,4,5
"2014-04-24",165,"WD",12,"PuissanceTNT","DAY","DAY1617","PuissanceTNT1610WD","PuissanceTNTDAYWD","PuissanceTNTDAY1617WD","la chaussure pour toutes les morpho'",1008.9,181.602,0.18,0.66,"J","J","LES SIMPSO",16,4,5
"2014-04-24",234,"WD",20,"PuissanceTNT","DAY","DAY1415","PuissanceTNT1530WD","PuissanceTNTDAYWD","PuissanceTNTDAY1415WD","effet sculptant",2389.5,430.11,0.16,0.67,"A","A","LES SIMPSO",15,4,5
"2014-04-24",272,"WD",20,"M6","DAY","DAY1415","M61530WD","M6DAYWD","M6DAY1415WD","la terrasse",4698,845.64,3.18,0.87,"EBD","SPLIT","PLUS VITE ",15,4,5
"2014-04-24",398,"WD",12,"M6","DAY","DAY1415","M61410WD","M6DAYWD","M6DAY1415WD","la chaussure pour toutes les morpho'",5130,923.4,5.66,1.77,"ABF","ABF","POUR UNE V",14,4,5
"2014-04-24",155,"WD",12,"PuissanceTNT","DAY","DAY1213","PuissanceTNT1320WD","PuissanceTNTDAYWD","PuissanceTNTDAY1213WD","la lingerie pour toutes les morpho",1881,338.58,0.16,0.43,"A","A","LES SIMPSO",13,4,5
"2014-04-24",118,"WD",20,"PuissanceTNT","DAY","DAY1213","PuissanceTNT1230WD","PuissanceTNTDAYWD","PuissanceTNTDAY1213WD","la terrasse",1944,349.92,0.12,0.11,"J","SPLIT","TALENT TOU",12,4,5
"2014-04-24",109,"WD",20,"M6","DAY","DAY1213","M61230WD","M6DAYWD","M6DAY1213WD","effet sculptant",4860,874.8,0.38,0.43,"ACC","ACC","LA PETITE ",12,4,5
"2014-04-24",104,"WD",20,"M6","DAY","DAY1011","M61015WD","M6DAYWD","M6DAY1011WD","la terrasse",1296,233.28,0.19,0.12,"CBB","CBB","LES REINES",10,4,5
"2014-04-24",68,"WD",12,"PuissanceTNT","DAY","DAY1213","PuissanceTNT1220WD","PuissanceTNTDAYWD","PuissanceTNTDAY1213WD","la chaussure pour toutes les morpho'",803.7,144.666,0.21,0.17,"J","J","W9 HITS+UN",12,4,5
"2014-04-25",530,"WD",12,"M6","PEAK","PEAK","M62010WD","M6PEAKWD","M6PEAKWD","la chaussure pour toutes les morpho'",21660,3898.8,5.2,4.01,"DAA","SPLIT","LE 1945:NA",20,4,6
"2014-04-25",424,"WD",12,"PuissanceTNT","ACCESS","ACCESS19","PuissanceTNT1910WD","PuissanceTNTACCESSWD","PuissanceTNTACCESS19WD","la lingerie pour toutes les morpho",5135.7,924.426,1.14,1.27,"J","J","LES MARSEI",19,4,6
"2014-04-25",314,"WD",12,"M6","ACCESS","ACCESS18","M61900WD","M6ACCESSWD","M6ACCESS18WD","la chaussure pour toutes les morpho'",7125,1282.5,2.79,1.88,"CBB","CBB","LA MEILLEU",18,4,6
"2014-04-25",254,"WD",20,"PuissanceTNT","ACCESS","ACCESS18","PuissanceTNT1820WD","PuissanceTNTACCESSWD","PuissanceTNTACCESS18WD","la terrasse",2932.2,527.796,0.31,0.49,"J","J","LES MARSEI",18,4,6
"2014-04-25",393,"WD",20,"M6","DAY","DAY1617","M61830WD","M6DAYWD","M6DAY1617WD","effet sculptant",7695,1385.1,2.26,1.38,"CBB","CBB","LA MEILLEU",17,4,6
"2014-04-25",241,"WD",12,"M6","DAY","DAY1617","M61610WD","M6DAYWD","M6DAY1617WD","la lingerie pour toutes les morpho",3306,595.08,1.99,1.05,"ACC","ACC","HAWTHORNE:",16,4,6
"2014-04-25",171,"WD",12,"PuissanceTNT","DAY","DAY1415","PuissanceTNT1530WD","PuissanceTNTDAYWD","PuissanceTNTDAY1415WD","la lingerie pour toutes les morpho",1681.5,302.67,0.17,0.65,"A","A","LES SIMPSO",15,4,6
"2014-04-25",265,"WD",20,"M6","DAY","DAY1415","M61530WD","M6DAYWD","M6DAY1415WD","la terrasse",4698,845.64,1.57,1.01,"EBD","SPLIT","PLUS VITE ",15,4,6
"2014-04-25",163,"WD",20,"M6","DAY","DAY1415","M61515WD","M6DAYWD","M6DAY1415WD","effet sculptant",4860,874.8,2.35,1.37,"ABF","SPLIT","LA PRINCES",15,4,6
"2014-04-25",518,"WD",12,"M6","DAY","DAY1415","M61440WD","M6DAYWD","M6DAY1415WD","la chaussure pour toutes les morpho'",4788,861.84,3.22,2.05,"ABF","ABF","LA PRINCES",14,4,6
"2014-04-25",153,"WD",12,"PuissanceTNT","DAY","DAY1415","PuissanceTNT1350WD","PuissanceTNTDAYWD","PuissanceTNTDAY1415WD","la chaussure pour toutes les morpho'",1767,318.06,0.16,0.51,"A","A","LES SIMPSO",14,4,6
"2014-04-25",288,"WD",20,"PuissanceTNT","DAY","DAY1213","PuissanceTNT1320WD","PuissanceTNTDAYWD","PuissanceTNTDAY1213WD","effet sculptant",2673,481.14,0.27,0.45,"A","A","LES SIMPSO",13,4,6
"2014-04-25",282,"WD",12,"M6","DAY","DAY1213","M61340WD","M6DAYWD","M6DAY1213WD","la lingerie pour toutes les morpho",4845,872.1,2.91,1.38,"EBL","SPLIT","ASTUCE DE ",13,4,6
"2014-04-25",168,"WD",12,"PuissanceTNT","DAY","DAY1213","PuissanceTNT1250WD","PuissanceTNTDAYWD","PuissanceTNTDAY1213WD","la lingerie pour toutes les morpho",1653,297.54,0.22,0.22,"AC","AC","GLEE:LA RE",13,4,6
"2014-04-25",165,"WD",20,"M6","DAY","DAY1213","M61230WD","M6DAYWD","M6DAY1213WD","la terrasse",4860,874.8,0.7,0.74,"ACC","ACC","LA PETITE ",12,4,6
"2014-04-25",98,"WD",12,"M6","DAY","DAY1011","M61120WD","M6DAYWD","M6DAY1011WD","la lingerie pour toutes les morpho",1254,225.72,0.73,0.46,"ACC","ACC","LA PETITE ",11,4,6
